Investment type,Transaction date,Investment amount,Closing price,Holding period,Transaction fees,Market volatility,Inflation Rate,GDP Rate
Bond,29-02-2020,308970,15007.91,4,12093.27,0.35,6.58,4.7
Bond,31-01-2021,332010,7120.7,13,29140.95,0.1,4.06,-1
Bond,31-01-2020,9923,11590.84,17,20162.8,0.15,7.59,4.7
Bond,30-11-2018,672555,6952.47,10,27850.79,0.15,2.33,7.1
Bond,31-08-2020,793131,8732.51,8,15783.54,0.2,6.69,-23.9
Bond,31-10-2018,64426,10084.5,15,28843.25,0.45,3.38,7.3
Bond,30-09-2019,9923,12787.85,14,20294.65,0.25,3.99,4.7
Bond,28-02-2014,321880,6588.18,16,26443.03,0.46,7.88,4.7
Bond,31-07-2012,1293948,11423.87,16,28297.12,0.62,9.86,5.3
Bond,30-11-2013,1318119,10882.5,19,22134.6,0.46,10.3,4.8
Bond,31-07-2018,1434213,8558.32,16,32751.62,0.32,4.17,8
Bond,31-03-2013,201579,4924.25,1,14757.5,0.1,8.3,4.6
Bond,31-05-2012,266469,8218.03,2,20312.69,0.51,10.36,5.3
Bond,30-09-2021,1250764,13219.82,16,32780.01,0.22,4.35,15
Bond,31-10-2014,361076,7683.12,6,22970.39,0.49,4.62,5.3
Bond,30-04-2016,50593,10555.25,16,25950.51,0.14,5.47,7.7
Bond,28-02-2022,9923,9134.49,14,5768.48,0.17,6.07,5.4
Bond,31-01-2013,257893,7160.57,5,29048.28,0.15,8.6,4.9
Bond,30-06-2019,1622389,7669.04,9,38907.32,0.22,3.18,5.3
Bond,31-12-2017,616370,10269.23,12,18465.72,0.59,5.21,6.7
Bond,31-12-2017,1489717,11283.5,2,17961.78,0.31,5.21,6.7
Bond,30-09-2020,1449147,10761.39,15,24671.35,0.61,7.27,-15
Bond,30-06-2019,564120,16196.2,11,496.15,0.48,3.18,5.3
Bond,31-05-2018,1168981,7796.27,1,21891.72,0.56,4.87,7.7
Bond,29-02-2020,9923,5520.46,15,19735.67,0.49,6.58,4.7
Bond,31-05-2020,47113,7723.81,14,32972.46,0.29,6.27,3.1
Bond,30-11-2020,1140846,7950.94,6,22014.33,0.51,6.93,-7.5
Bond,31-08-2013,106506,6055.95,20,17293.46,0.2,10.6,4.4
Bond,31-03-2012,48805,9483.89,4,27298.55,0.38,9.47,5.9
Bond,31-07-2015,9923,10217.13,5,23337.4,0.35,3.69,7.1
Bond,31-08-2021,610375,6649.63,17,33362.99,0.48,5.3,20.1
Bond,29-02-2012,9923,9807.31,16,7155.42,0.56,8.83,6.1
Bond,31-08-2020,1376332,7282.11,4,23966.41,0.31,6.69,-23.9
Bond,31-01-2015,9923,8637.56,12,10129.92,0.43,5.19,6.3
Bond,28-02-2019,591623,6036.33,3,38663.4,0.24,2.57,6.6
Bond,31-03-2021,1258912,8093.92,14,39499.14,0.11,5.52,0.6
Bond,31-05-2022,1673437,9419.49,16,28737.89,0.16,7.04,4.1
Bond,31-05-2022,1043266,7905.69,5,20998.4,0.6,7.04,4.1
Bond,31-10-2013,9923,8112.06,15,12918.29,0.58,12.2,4.7
Bond,31-08-2013,1245205,18006,3,32436.28,0.26,10.6,4.4
Bond,31-03-2014,1304075,10288.54,3,24569.87,0.61,8.25,4.6
Bond,31-07-2020,506841,9188.48,19,28933.84,0.31,6.73,-15
Bond,31-01-2021,1346054,9669.56,19,4405.39,0.19,4.06,-1
Bond,31-10-2018,346022,6777.63,9,23811.59,0.56,3.38,7.3
Bond,31-01-2022,665950,17686.67,17,35295.82,0.42,6.01,5.1
Bond,31-12-2022,769948,7389.4,16,26087.42,0.55,5.72,5.1
Bond,31-07-2013,1231718,11974.81,16,17395.35,0.43,10.6,4.5
Bond,31-10-2016,1677633,7234.33,6,31850.97,0.53,4.2,7.3
Bond,31-12-2022,1260981,10270.67,16,14202.2,0.49,5.72,5.1
Bond,31-10-2014,412547,7668.8,12,37238.62,0.32,4.62,5.3
Bond,31-01-2020,241506,8560.18,3,30889.26,0.48,7.59,4.7
Bond,31-10-2012,604544,7251.98,18,13046.7,0.53,9.75,5.4
Bond,28-02-2013,1018154,9975.29,7,23364.06,0.33,7.9,4.5
Bond,28-02-2013,551110,8003.65,9,9028.33,0.57,7.9,4.5
Bond,31-03-2013,1025468,8930.18,7,33596.59,0.1,8.3,4.6
Bond,31-10-2018,1578084,9526.66,13,17804.79,0.52,3.38,7.3
Bond,31-10-2015,663225,9678.71,15,31984.72,0.42,5,7.4
Bond,30-04-2014,9923,6313.19,2,496.15,0.51,8.48,4.6
Bond,31-03-2017,1116172,11089.39,14,35764.99,0.18,3.89,6.7
Bond,31-03-2017,1123925,7466.97,20,25499.14,0.63,3.89,6.7
Bond,30-09-2021,58377,9886.62,13,35646.37,0.54,4.35,15
Bond,31-08-2022,565617,10931.04,9,24279.85,0.4,7,13.5
Bond,28-02-2018,1447375,17773.79,17,30585.28,0.2,4.44,7.2
Bond,31-01-2022,556835,8198.39,13,29398.89,0.49,6.01,5.1
Bond,30-09-2020,1431865,8531.99,17,36881.99,0.25,7.27,-15
Bond,31-08-2021,1818269,11174.98,8,30346.86,0.47,5.3,20.1
Bond,30-04-2018,271783,7642.7,19,39017.81,0.23,4.58,7.5
Bond,31-10-2017,1386209,11342.58,17,35356.81,0.39,3.58,6.1
Bond,31-05-2022,698779,9309.62,12,26085.86,0.48,7.04,4.1
Bond,31-05-2016,1516893,8126.77,2,23628.28,0.64,5.76,7.9
Bond,30-11-2015,136266,6526.84,15,25770.22,0.32,5.41,7.4
Bond,30-09-2013,769743,7772.05,15,22617.18,0.3,11.2,4.6
Bond,29-02-2012,445042,8519.9,7,21403.89,0.39,8.83,6.1
Bond,31-01-2022,691509,8649.28,2,6411.11,0.68,6.01,5.1
Bond,28-02-2013,400541,6756.15,5,8391.27,0.19,7.9,4.5
Bond,30-11-2013,391591,5594,16,32338.76,0.47,10.3,4.8
Bond,31-05-2014,1153833,9256.79,5,27859.49,0.31,8.33,4.6
Bond,31-08-2017,1518768,11875.28,15,21591.53,0.6,2.28,5.7
Bond,30-11-2013,312419,11080,15,12394.01,0.29,10.3,4.8
Bond,31-01-2012,271822,8062.08,8,21592.3,0.45,7.65,6.3
Bond,30-09-2022,488479,7025.4,16,37050.43,0.2,7.41,9
Bond,30-04-2018,9923,7343.41,13,23195.92,0.47,4.58,7.5
Bond,31-05-2012,9923,9486.81,9,17402.82,0.53,10.36,5.3
Bond,31-03-2020,1116576,8989.73,8,12722.32,0.56,5.84,4.1
Bond,31-10-2017,9923,7613.6,13,29990.52,0.32,3.58,6.1
Bond,31-10-2015,356348,6968.52,19,8212.42,0.35,5,7.4
Bond,30-11-2015,925250,9431.73,16,30933.45,0.52,5.41,7.4
Bond,31-12-2013,318148,9154.24,3,25168.09,0.1,10.6,4.8
Bond,31-07-2014,1088159,8258.8,18,34235.44,0.44,7.39,5
Bond,28-02-2014,360496,8556.2,14,15152.95,0.47,7.88,4.7
Bond,31-08-2019,33860,10255.71,7,10527.81,0.6,3.28,5
Bond,29-02-2020,1290836,7583.47,16,16130.05,0.49,6.58,4.7
Bond,30-11-2017,9923,10443.88,9,30190.58,0.43,4.88,6.3
Bond,30-11-2020,9923,8287.22,17,6757.08,0.43,6.93,-7.5
Bond,31-05-2017,295465,11481.91,18,18347.31,0.36,2.18,6.1
Bond,31-05-2014,987920,11291.95,5,28747.34,0.44,8.33,4.6
Bond,31-08-2020,1397385,11348.07,10,9752.24,0.44,6.69,-23.9
Bond,31-05-2016,420759,7624.38,13,34191.78,0.24,5.76,7.9
Bond,30-09-2015,210752,7858.75,4,22899.43,0.19,4.41,7.2
Bond,30-04-2014,678055,12841.28,2,17288.76,0.37,8.48,4.6
Bond,31-03-2016,795746,6720.65,14,8382.02,0.49,4.83,7.5
Bond,28-02-2018,1164417,10249.22,11,10410.17,0.47,4.44,7.2
Bond,30-06-2012,1537767,11446.53,13,26261.11,0.26,9.93,5.4
Bond,31-03-2015,197636,7086.33,13,29233.5,0.38,5.25,7.4
Bond,30-04-2020,772695,7682.97,16,31299.56,0.35,7.22,3.7
Bond,31-05-2018,213634,10352.89,15,20927.05,0.48,4.87,7.7
Bond,30-06-2014,9923,10372.66,11,20187.61,0.17,6.77,4.8
Bond,30-04-2013,9923,8360.84,18,22786.81,0.3,9.6,4.7
Bond,30-06-2021,1165076,5294.01,6,27287.4,0.68,6.26,3
Bond,28-02-2014,939565,6860.03,13,14298.79,0.42,7.88,4.7
Bond,31-08-2013,1143682,6288.47,3,7396.32,0.17,10.6,4.4
Bond,31-05-2016,301876,11901.56,5,16112.21,0.48,5.76,7.9
Bond,30-04-2019,1505226,10046.19,13,6802.69,0.39,2.99,6.1
Bond,31-08-2021,49169,7177.48,19,24676.57,0.55,5.3,20.1
Bond,30-04-2012,949385,7838.97,17,27601.93,0.21,10.26,5.7
Bond,31-01-2013,1710003,9919.17,16,36744.7,0.1,8.6,4.9
Bond,28-02-2018,530415,10103.84,5,27615.15,0.2,4.44,7.2
Bond,31-10-2022,176991,7488.68,9,627.57,0.23,6.77,7
Bond,31-03-2017,961883,10498.54,19,23411.16,0.16,3.89,6.7
Bond,31-10-2017,134635,9245.86,4,18050.85,0.12,3.58,6.1
Bond,28-02-2015,76624,8800.5,16,23927.33,0.25,5.37,7.5
Bond,30-11-2019,503778,5631.1,18,28297.1,0.27,5.54,4.5
Bond,31-01-2020,9923,6412.04,12,23645.23,0.56,7.59,4.7
Bond,31-12-2015,1195737,16648.82,15,3758.48,0.58,5.62,7.3
Bond,31-08-2020,1171506,6745.78,10,496.15,0.4,6.69,-23.9
Bond,31-03-2014,170331,10964.28,3,3945.86,0.34,8.25,4.6
Bond,31-05-2017,1433670,9238.88,16,25336.23,0.68,2.18,6.1
Bond,31-01-2014,9923,7052.64,15,36766.08,0.14,8.6,4.7
Bond,31-05-2013,1998173,10680.37,11,34009.76,0.69,9.4,4.8
Bond,30-04-2012,1327060,9010.54,11,790.8,0.52,10.26,5.7
Bond,31-10-2016,517605,9159.72,10,17185.92,0.1,4.2,7.3
Bond,31-03-2013,1912007,6016.4,17,32874.9,0.21,8.3,4.6
Bond,31-01-2013,707435,7660.78,13,22783.66,0.56,8.6,4.9
Bond,31-03-2019,9923,10172.9,10,38245.67,0.15,2.86,6.3
Bond,31-10-2022,1334877,7833.24,15,27035.3,0.62,6.77,7
Bond,30-06-2021,1067898,8477.83,14,26450.51,0.48,6.26,3
Bond,30-04-2017,1340008,12333.69,20,26063.25,0.35,2.99,6.3
Bond,30-06-2015,1541851,11003.39,17,28773.19,0.35,5.4,7.3
Bond,30-04-2019,9923,5857.63,15,18732.91,0.28,2.99,6.1
Bond,31-07-2014,1663784,9419.2,5,33493.66,0.53,7.39,5
Bond,31-03-2018,248440,7095.7,18,13743.1,0.6,4.28,7.3
Bond,30-04-2022,1031531,18604.1,16,23503.06,0.25,7.79,4.9
Bond,30-11-2012,1453731,10558.85,7,24026.31,0.46,9.9,5.3
Bond,30-09-2012,1560292,6793.72,16,27516.55,0.18,9.73,5.4
Bond,31-08-2020,1027167,10936.27,18,25617.99,0.63,6.69,-23.9
Bond,30-09-2021,253712,7613.03,16,1822.89,0.57,4.35,15
Bond,31-05-2014,9923,12917.64,6,21483.45,0.12,8.33,4.6
Bond,31-07-2016,222373,6002,4,15133.36,0.57,6.07,7.3
Bond,30-06-2021,1302790,8188.77,19,26857.08,0.3,6.26,3
Bond,30-09-2021,1454391,8922.31,20,31350,0.27,4.35,15
Bond,31-10-2018,1406451,12034.25,15,21934.58,0.26,3.38,7.3
Bond,30-09-2019,1283272,6406.33,7,29294.22,0.23,3.99,4.7
Bond,28-02-2017,329177,7141.35,7,28842.2,0.68,3.65,7
Bond,30-06-2017,353878,9710.76,17,16753.57,0.14,1.46,5.9
Bond,30-11-2013,796742,5383.25,12,24472.06,0.42,10.3,4.8
Bond,31-05-2018,813291,11041.74,8,28608.36,0.23,4.87,7.7
Bond,31-03-2018,1156591,9340.17,18,24997.77,0.57,4.28,7.3
Bond,31-12-2021,518913,7028.67,19,16125.61,0.3,5.66,6.2
Bond,30-11-2012,619745,6333.99,15,28978.96,0.31,9.9,5.3
Bond,30-11-2015,176332,11212.53,18,23523.53,0.49,5.41,7.4
Bond,31-01-2017,1374575,16093.84,15,28201.4,0.42,3.17,7.1
Bond,30-11-2015,42043,7674.43,5,21072.63,0.14,5.41,7.4
Bond,30-11-2017,815323,17506.73,13,27907.16,0.46,4.88,6.3
Bond,31-01-2022,304015,7611.59,6,20732.76,0.55,6.01,5.1
Bond,29-02-2020,1428752,7111.75,15,26510.81,0.59,6.58,4.7
Bond,31-03-2016,148584,9546.8,14,18138.15,0.43,4.83,7.5
Bond,30-04-2012,334766,7218.31,14,28950.54,0.55,10.26,5.7
Bond,30-11-2016,198296,11967.66,15,21223.15,0.21,3.63,7.3
Bond,31-01-2016,1446913,11615.87,16,34068.74,0.57,5.69,7.2
Bond,31-10-2015,1457435,5663.46,11,8674.43,0.55,5,7.4
Bond,31-12-2016,1075984,5966.44,16,33381.01,0.1,3.41,7.1
Bond,30-09-2018,1336552,8986.76,10,28484.63,0.56,3.17,7.7
Bond,31-10-2014,1251432,9324.46,11,20107.99,0.17,4.62,5.3
Bond,30-11-2013,28250,6886.99,5,20878.9,0.2,10.3,4.8
Bond,31-12-2021,239858,18376.59,18,15084.39,0.54,5.66,6.2
Bond,31-01-2014,1524687,9551.59,3,18351.15,0.4,8.6,4.7
Bond,31-01-2014,350244,8542.1,10,27436.42,0.5,8.6,4.7
Bond,30-09-2015,259596,12193.75,17,21024.54,0.21,4.41,7.2
Bond,31-12-2022,1196494,9309.8,15,2008.91,0.55,5.72,5.1
Bond,31-08-2016,1129264,9232.76,7,26624.82,0.51,5.05,7.1
Bond,30-04-2012,673596,8361.34,5,19061.04,0.39,10.26,5.7
Bond,29-02-2012,930327,8114.78,6,35482.17,0.57,8.83,6.1
Bond,30-09-2020,160007,11800.68,9,38179.64,0.19,7.27,-15
Bond,31-01-2012,427524,7245.54,7,23147.52,0.26,7.65,6.3
Bond,30-06-2014,1319897,11157.34,3,23162.29,0.33,6.77,4.8
Bond,29-02-2012,1016620,17794.94,10,31634.15,0.58,8.83,6.1
Bond,30-06-2021,1560871,10993.36,3,16627.94,0.13,6.26,3
Bond,30-09-2022,9923,5956.28,19,21678.79,0.38,7.41,9
Bond,30-11-2016,1397531,7425.1,16,24315.97,0.28,3.63,7.3
Bond,31-10-2022,443645,9725.39,11,33904.95,0.1,6.77,7
Bond,31-12-2015,270051,5097.16,13,21824.49,0.52,5.62,7.3
Bond,31-07-2016,115823,6649.05,16,12711.93,0.49,6.07,7.3
Bond,30-06-2016,97403,8120.2,1,23530.56,0.6,5.77,7.5
Bond,31-07-2020,241309,10182.16,6,25956.4,0.22,6.73,-15
Bond,31-05-2021,310581,7023.04,5,21384.12,0.25,6.3,1.6
Bond,31-05-2017,242866,8931.71,13,23777.35,0.19,2.18,6.1
Bond,31-12-2012,765077,6362.39,15,23364.06,0.2,10.56,5.1
Bond,31-10-2017,290531,11767.43,17,19800.59,0.1,3.58,6.1
Bond,30-04-2021,343162,6735.71,11,3712.39,0.16,4.23,0.9
Bond,31-12-2018,1834848,7883.03,18,19410.51,0.15,2.11,6.9
Bond,30-09-2021,284958,6361.07,17,31122.13,0.43,4.35,15
Bond,31-12-2015,367530,9217.65,12,26458.14,0.1,5.62,7.3
Bond,31-08-2017,235407,6493.67,16,26048.79,0.47,2.28,5.7
Bond,31-05-2016,353702,9958.09,13,25646.38,0.15,5.76,7.9
Bond,30-06-2012,863737,7240.51,12,15252.05,0.61,9.93,5.4
Bond,31-07-2022,65006,12011.28,4,29448.04,0.3,6.71,9
Bond,31-05-2017,1463005,11184.71,11,2287.37,0.6,2.18,6.1
Bond,31-05-2013,9923,8703.04,11,20374.33,0.25,9.4,4.8
Bond,30-09-2020,143418,15633.15,16,29820.34,0.41,7.27,-15
Bond,31-01-2022,9923,17001.05,1,7180.12,0.38,6.01,5.1
Bond,30-09-2019,641791,10298.89,14,24568.72,0.23,3.99,4.7
Bond,31-08-2013,468357,7967.78,6,28967.39,0.56,10.6,4.4
Bond,28-02-2018,437240,12489.57,16,17202.51,0.27,4.44,7.2
Bond,31-08-2022,729054,8295.87,15,29645.09,0.39,7,13.5
Bond,31-10-2013,428030,4924.25,11,36066.96,0.25,12.2,4.7
Bond,30-04-2017,587988,16078.14,15,32988.05,0.28,2.99,6.3
Bond,31-01-2022,1883277,14404.13,2,37401.56,0.23,6.01,5.1
Bond,28-02-2013,354807,7629.94,16,20466.86,0.49,7.9,4.5
Bond,31-05-2015,1458238,9864.71,14,19824.04,0.31,5.01,7.5
Bond,31-01-2015,505443,8948.25,20,39963.46,0.66,5.19,6.3
Bond,31-08-2018,320445,12297.56,15,22840.1,0.53,3.69,8.2
Bond,31-05-2014,76386,11727.96,15,21920.8,0.3,8.33,4.6
Bond,31-08-2020,1652633,9972.81,5,17171.79,0.14,6.69,-23.9
Bond,31-05-2018,1439083,7800.19,1,25367.21,0.47,4.87,7.7
Bond,31-12-2018,300539,9371.14,16,27220.25,0.29,2.11,6.9
Bond,30-04-2018,238747,7688.29,20,27192.28,0.63,4.58,7.5
Bond,30-06-2020,1519019,7483.53,2,12959.63,0.16,6.23,1
Bond,31-07-2013,1534747,13966.32,15,22320,0.49,10.6,4.5
Bond,31-03-2022,98501,11615.38,4,5866.02,0.31,6.95,4.9
Bond,30-09-2021,1245185,8895.13,13,5796.35,0.19,4.35,15
Bond,31-10-2015,946102,6792.27,1,19840.82,0.24,5,7.4
Bond,31-10-2013,1256533,9605.36,20,15619.03,0.28,12.2,4.7
Bond,30-04-2022,571526,7487.7,18,5881.51,0.43,7.79,4.9
Bond,31-10-2022,315576,7330.97,11,29245.91,0.33,6.77,7
Bond,31-05-2015,412168,17170.5,16,24567.21,0.51,5.01,7.5
Bond,31-01-2022,105468,9701.4,19,21273.64,0.49,6.01,5.1
Bond,31-01-2021,1257331,12463.77,16,22678.85,0.36,4.06,-1
Bond,31-12-2016,1704032,6429.23,16,33252.67,0.31,3.41,7.1
Bond,31-08-2020,286701,10797.38,12,35126.91,0.64,6.69,-23.9
Bond,30-06-2015,20407,8891.15,15,26758.4,0.28,5.4,7.3
Bond,30-11-2016,509025,9064.51,15,7214.59,0.62,3.63,7.3
Bond,31-10-2020,371413,9864.76,16,15016.26,0.21,7.61,-10
Bond,31-03-2015,494282,15974.07,17,23967.31,0.41,5.25,7.4
Bond,30-09-2012,1144632,9354.99,15,25760.87,0.33,9.73,5.4
Bond,30-04-2014,1010667,8534.8,3,17465.28,0.33,8.48,4.6
Bond,30-11-2015,1563759,8381.23,18,31922.17,0.38,5.41,7.4
Bond,30-06-2017,257113,10470.07,20,24717.69,0.17,1.46,5.9
Bond,30-04-2017,131215,10540.35,13,31873.34,0.31,2.99,6.3
Bond,31-08-2016,1579736,9735.93,19,32927.81,0.27,5.05,7.1
Bond,31-12-2016,857745,12402.68,15,23713.77,0.48,3.41,7.1
Bond,31-03-2020,1706196,5567.74,20,32900.72,0.59,5.84,4.1
Bond,31-01-2021,372403,9362.77,7,26729.72,0.29,4.06,-1
Bond,28-02-2018,206097,9182.87,15,12978.59,0.1,4.44,7.2
Bond,30-04-2015,587125,8644.46,10,26783.64,0.6,4.87,7.4
Bond,31-05-2012,246209,5208.25,14,29548.64,0.28,10.36,5.3
Bond,30-04-2021,1096568,9114.17,20,30647.35,0.28,4.23,0.9
Bond,31-01-2017,1248661,12049.63,13,34451.29,0.53,3.17,7.1
Bond,31-10-2014,1510372,10774.91,14,34846.79,0.5,4.62,5.3
Bond,31-07-2012,1193323,10725.43,5,28510.73,0.1,9.86,5.3
Bond,31-05-2016,235150,8781.88,2,21871.18,0.49,5.76,7.9
Bond,31-07-2016,9923,10573.48,16,2929.26,0.26,6.07,7.3
Bond,30-04-2012,128320,7568.98,8,31671.97,0.32,10.26,5.7
Bond,30-06-2021,321822,8377.55,6,26754.98,0.27,6.26,3
Bond,31-01-2022,114559,10359.09,14,15291.88,0.17,6.01,5.1
Bond,30-11-2014,181824,16858.15,5,22872.36,0.16,3.27,5.3
Bond,31-01-2018,1569279,9106.38,6,31208.35,0.46,5.07,7
Bond,31-01-2013,1168549,12084.35,20,28761.17,0.34,8.6,4.9
Bond,31-05-2017,392427,7356.9,17,38647.54,0.46,2.18,6.1
Bond,31-01-2020,128759,9272.8,19,14113.69,0.28,7.59,4.7
Bond,31-03-2019,960909,11495.43,16,24729.38,0.55,2.86,6.3
Bond,31-08-2012,316447,8565.23,14,24800.75,0.65,10.03,5.5
Bond,28-02-2021,1232919,7864.96,5,25287.52,0.59,5.03,0.4
Bond,31-05-2012,607536,9010.79,16,33898.69,0.18,10.36,5.3
Bond,28-02-2015,19232,6332.28,19,8004.97,0.18,5.37,7.5
Bond,31-01-2012,481546,8472.45,14,26938.52,0.63,7.65,6.3
Bond,30-11-2021,337416,10809.34,7,4106.23,0.21,4.91,8.4
Bond,31-03-2019,200452,7882.51,5,19264.45,0.36,2.86,6.3
Bond,31-10-2018,327351,10271.4,11,17462.26,0.38,3.38,7.3
Bond,31-08-2020,615724,6874.78,20,24290.35,0.24,6.69,-23.9
Bond,31-07-2017,44919,8513.73,18,24296.7,0.3,2.36,5.7
Bond,31-07-2017,1037727,6146.2,14,17796.61,0.44,2.36,5.7
Bond,29-02-2012,1896216,7796.02,14,36185.46,0.61,8.83,6.1
Bond,28-02-2019,1284521,9521.79,6,9406.47,0.28,2.57,6.6
Bond,31-05-2015,1461671,7128.74,13,29103.42,0.48,5.01,7.5
Bond,31-07-2018,944636,10199.36,15,26853.21,0.58,4.17,8
Bond,31-03-2021,480746,12727.78,20,18561.09,0.23,5.52,0.6
Bond,31-10-2015,891345,7516.83,15,19593.98,0.58,5,7.4
Bond,31-03-2019,58720,14913,16,20419.53,0.5,2.86,6.3
Bond,30-09-2016,528733,9662.89,6,28703.59,0.37,4.39,7.2
Bond,31-03-2020,1204827,6608.27,7,32135.26,0.69,5.84,4.1
Bond,30-11-2021,1159036,7538.57,7,28367.53,0.52,4.91,8.4
Bond,31-05-2012,267339,10168.8,12,35558.03,0.37,10.36,5.3
Bond,31-01-2020,1253756,12895.6,14,21151.29,0.23,7.59,4.7
Bond,31-10-2022,79409,8699.69,13,27452.05,0.24,6.77,7
Bond,31-07-2022,266725,8611.5,13,20191.1,0.13,6.71,9
Bond,31-08-2022,1495040,11124.22,6,34749.79,0.58,7,13.5
Bond,31-08-2012,58342,8202.38,16,19272.2,0.47,10.03,5.5
Bond,30-09-2015,550342,7474.88,15,23509.62,0.2,4.41,7.2
Bond,31-12-2015,9923,7886.7,2,16793.22,0.17,5.62,7.3
Bond,30-09-2022,1556720,8126.35,20,25136.96,0.23,7.41,9
Bond,31-10-2014,1204166,7914.54,16,6619.9,0.56,4.62,5.3
Bond,30-09-2018,310523,6046.71,8,33432.49,0.52,3.17,7.7
Bond,30-09-2018,279662,8502.3,1,25001.78,0.42,3.17,7.7
Bond,30-06-2021,1425726,9177.53,14,38990.6,0.31,6.26,3
Bond,30-11-2019,71398,5545.61,13,13362.5,0.1,5.54,4.5
Bond,30-09-2014,359155,7114.87,15,25579.08,0.1,5.63,5.5
Bond,31-03-2015,1535076,8996.22,2,29493.64,0.66,5.25,7.4
Bond,31-05-2012,1489910,8387.06,16,25561.2,0.23,10.36,5.3
Bond,31-01-2022,631239,18758.35,9,25737.91,0.16,6.01,5.1
Bond,29-02-2020,1133063,5406.69,1,12383.15,0.4,6.58,4.7
Bond,30-09-2022,1247824,8591.97,13,30614.25,0.27,7.41,9
Bond,30-09-2017,185708,8650.27,13,28439.05,0.49,2.28,6
Bond,28-02-2015,1282375,7337.41,10,14241.93,0.31,5.37,7.5
Bond,29-02-2016,1234455,8907.42,5,16461.07,0.43,5.26,7.3
Bond,31-10-2012,989023,18758.35,19,6288.27,0.15,9.75,5.4
Bond,30-11-2019,9923,7370.66,14,3052.51,0.14,5.54,4.5
Bond,31-03-2021,1726638,9352.36,14,24961.77,0.29,5.52,0.6
Bond,31-05-2020,1211257,8608.82,11,22619.34,0.43,6.27,3.1
Bond,31-05-2015,637117,10049.61,4,6869.31,0.63,5.01,7.5
Bond,28-02-2019,1597513,8911.44,17,19661.91,0.16,2.57,6.6
Bond,30-09-2019,151720,5681.81,16,13036.4,0.11,3.99,4.7
Bond,30-09-2021,957728,10667.05,14,30913.33,0.28,4.35,15
Bond,31-01-2012,824016,9555.03,17,26657.04,0.68,7.65,6.3
Bond,31-07-2021,360168,8409.12,13,10710.71,0.6,5.59,10
Bond,31-03-2020,10624,7962.86,18,26436.83,0.53,5.84,4.1
Bond,31-12-2020,23476,4924.25,19,21301.39,0.48,4.59,-3
Bond,30-09-2021,9923,11731.43,4,22345.7,0.19,4.35,15
Bond,31-10-2016,9923,7294.76,16,36169.99,0.5,4.2,7.3
Bond,31-12-2014,859139,11499.13,15,24176.87,0.3,4.28,6
Bond,31-07-2015,37046,7173.93,8,22177.4,0.14,3.69,7.1
Bond,28-02-2021,87927,10717.03,12,27374.78,0.63,5.03,0.4
Bond,31-03-2021,9923,9904.01,15,20193.67,0.58,5.52,0.6
Bond,31-08-2019,1114163,11618.51,15,35202.11,0.13,3.28,5
Bond,31-03-2018,556703,9125.93,14,16420.87,0.21,4.28,7.3
Bond,30-06-2012,1372777,10789.45,20,27266.79,0.16,9.93,5.4
Bond,31-03-2021,364127,7814.78,2,16616.6,0.4,5.52,0.6
Bond,30-09-2018,1232769,8569.85,17,26989.57,0.63,3.17,7.7
Bond,31-10-2017,512559,7968.7,3,32228.66,0.3,3.58,6.1
Bond,30-11-2020,1322039,9193.41,18,29087.35,0.28,6.93,-7.5
Bond,30-06-2017,127377,9394.46,12,28273.63,0.12,1.46,5.9
Bond,30-11-2012,545636,10741.41,13,31933.44,0.32,9.9,5.3
Bond,30-09-2012,1714914,11592.87,2,7319.35,0.32,9.73,5.4
Bond,28-02-2015,9923,6058.7,16,31734.99,0.47,5.37,7.5
Bond,31-05-2022,853833,8391.11,18,31294.13,0.16,7.04,4.1
Bond,30-04-2017,205858,8497.54,19,1796.19,0.2,2.99,6.3
Bond,31-05-2022,1144042,8131.69,12,35283.07,0.64,7.04,4.1
Bond,31-10-2014,1199197,8902.52,14,19941.52,0.17,4.62,5.3
Bond,30-06-2022,655904,7794.62,10,21282.08,0.14,7.01,7
Bond,30-09-2014,1314904,7906.5,2,25901.4,0.27,5.63,5.5
Bond,31-12-2020,601807,9565.75,6,33811.13,0.29,4.59,-3
Bond,31-05-2019,284401,9031.1,18,28263.98,0.29,3.05,5.8
Bond,30-09-2013,396966,12578.75,3,28461.43,0.51,11.2,4.6
Bond,30-11-2017,987520,6286.82,16,33656.82,0.55,4.88,6.3
Bond,31-12-2013,88100,9623.57,16,29589.05,0.25,10.6,4.8
Bond,29-02-2020,600630,10556.96,18,17748.76,0.23,6.58,4.7
Bond,30-06-2016,620507,8937.03,3,31578.39,0.69,5.77,7.5
Bond,30-11-2015,1166615,8360.28,16,39963.46,0.19,5.41,7.4
Bond,30-06-2018,1232161,9576.99,14,19744.75,0.49,4.92,7.9
Bond,31-07-2017,204740,7298.69,3,4778,0.49,2.36,5.7
Bond,31-12-2012,1369800,9073.75,17,39963.46,0.25,10.56,5.1
Bond,31-05-2018,1489548,12896.52,19,20943.63,0.66,4.87,7.7
Bond,31-12-2019,379727,7806.4,5,32693.96,0.46,7.75,4.6
Bond,31-12-2013,1381133,9390.22,10,34026.92,0.54,10.6,4.8
Bond,31-12-2022,54378,4924.25,18,35431.21,0.61,5.72,5.1
Bond,31-03-2019,1428065,7395.44,4,36639.22,0.59,2.86,6.3
Bond,30-06-2019,9923,10525.38,17,28014.63,0.14,3.18,5.3
