Investment type,Transaction date,Investment amount,Closing price,Holding period,Transaction fees,Market volatility,Inflation Rate,GDP Rate
Stocks,31-05-2018,994709,31928,4,3874.975,0.51,4.87,7.7
Stocks,31-12-2013,1263927,164,1,3705.833,0.17,10.6,4.8
Stocks,29-02-2020,1996907,4508,7,1879.178,0.64,6.58,4.7
Stocks,30-11-2012,1090661,73,12,3745.453,0.27,9.9,5.3
Stocks,30-06-2017,1382116,73,13,3917.392,0.21,1.46,5.9
Stocks,30-04-2020,226662,73,4,2605.983,0.24,7.22,3.7
Stocks,30-06-2022,941329,73,20,3104.321,0.63,7.01,7
Stocks,30-06-2018,1283923,1392,18,2305.592,0.16,4.92,7.9
Stocks,31-08-2013,1996907,73,11,3993.814,0.13,10.6,4.4
Stocks,30-04-2020,846472,1244,2,3785.904,0.5,7.22,3.7
Stocks,30-11-2019,776399,384,18,3661.202,0.46,5.54,4.5
Stocks,31-01-2014,1398100,73,14,2841.127,0.07,8.6,4.7
Stocks,31-08-2020,1034806,442,11,3100.213,0.17,6.69,-23.9
Stocks,31-08-2016,1048140,73,2,3381.077,0.28,5.05,7.1
Stocks,30-11-2016,1735599,73,12,3054.656,0.48,3.63,7.3
Stocks,30-09-2012,1383297,73,9,2835.195,0.33,9.73,5.4
Stocks,31-12-2017,1048310,18162,10,2808.942,0.29,5.21,6.7
Stocks,28-02-2022,1631162,3769,4,1563.807,0.15,6.07,5.4
Stocks,28-02-2014,126030,142,1,3993.349,0.7,7.88,4.7
Stocks,30-09-2014,443587,2894,1,897.704,0.6,5.63,5.5
Stocks,31-08-2015,436856,73,7,2850.516,0.24,3.74,7
Stocks,31-07-2016,950857,583,15,3036.836,0.51,6.07,7.3
Stocks,30-04-2019,1045110,73,20,2637.19,0.1,2.99,6.1
Stocks,31-05-2016,1717344,931,8,1357.452,0.2,5.76,7.9
Stocks,31-10-2020,1541125,73,16,2708.589,0.15,7.61,-10
Stocks,31-03-2017,1687602,73,13,3518.216,0.67,3.89,6.7
Stocks,30-04-2017,272117,13580,4,2626.499,0.27,2.99,6.3
Stocks,28-02-2022,1173609,73,2,2548.777,0.58,6.07,5.4
Stocks,30-04-2019,920830,2440,3,1379.001,0.18,2.99,6.1
Stocks,31-10-2018,1076465,73,8,3977.287,0.35,3.38,7.3
Stocks,30-06-2022,1474760,737,16,2535.106,0.15,7.01,7
Stocks,31-05-2021,830159,2440,15,3055.236,0.27,6.3,1.6
Stocks,31-05-2022,985856,10999,8,3240.782,0.18,7.04,4.1
Stocks,30-06-2016,1792802,45624,13,3017.345,0.68,5.77,7.5
Stocks,31-12-2013,1029974,73,18,1831.565,0.48,10.6,4.8
Stocks,31-01-2014,1365771,2477,9,2882.583,0.67,8.6,4.7
Stocks,30-09-2016,185852,7583,15,3894.524,0.51,4.39,7.2
Stocks,30-09-2020,1015689,8590,10,3490.204,0.07,7.27,-15
Stocks,30-11-2014,633874,2274,12,2827.926,0.54,3.27,5.3
Stocks,31-03-2014,1278299,73,15,3651.517,0.11,8.25,4.6
Stocks,31-03-2021,303801,11510,7,3093.636,0.29,5.52,0.6
Stocks,31-05-2022,948539,29595,9,3902.807,0.52,7.04,4.1
Stocks,31-01-2019,1111356,2416,8,3446.161,0.52,1.97,6.7
Stocks,31-08-2012,926888,3206,12,3202.922,0.12,10.03,5.5
Stocks,28-02-2018,385610,1439,12,2601.754,0.08,4.44,7.2
Stocks,30-06-2019,259224,7141,6,2586.757,0.57,3.18,5.3
Stocks,28-02-2022,1279462,2247,8,2839.833,0.6,6.07,5.4
Stocks,31-05-2013,838668,745,8,3942.2,0.49,9.4,4.8
Stocks,30-09-2021,1348050,2044,9,2989.528,0.43,4.35,15
Stocks,31-01-2021,1478275,73,5,2409.564,0.19,4.06,-1
Stocks,29-02-2016,471723,6403,4,2621.542,0.17,5.26,7.3
Stocks,30-04-2014,86070,51337,2,1855.998,0.13,8.48,4.6
Stocks,30-11-2014,429460,2083,10,1328.395,0.65,3.27,5.3
Stocks,31-05-2014,1728091,325,14,3135.079,0.75,8.33,4.6
Stocks,31-08-2021,824890,73,8,2882.017,0.59,5.3,20.1
Stocks,31-10-2013,513540,640,16,3949.721,0.17,12.2,4.7
Stocks,30-11-2020,1300379,1704,8,3259.201,0.37,6.93,-7.5
Stocks,30-04-2021,847393,73,14,2801.744,0.12,4.23,0.9
Stocks,31-12-2013,601534,55159,14,3929.471,0.14,10.6,4.8
Stocks,31-03-2015,1831497,73,8,3855.194,0.39,5.25,7.4
Stocks,30-04-2020,955005,73,11,3126.458,0.15,7.22,3.7
Stocks,30-11-2022,1173830,7339,5,2644.006,0.68,5.88,6.3
Stocks,30-11-2019,331283,26701,15,3915.447,0.52,5.54,4.5
Stocks,31-10-2021,1463626,3035,9,3373.063,0.18,4.48,13
Stocks,30-09-2014,1393702,14093,4,2287.203,0.48,5.63,5.5
Stocks,30-11-2012,1344478,467,10,2884.287,0.14,9.9,5.3
Stocks,31-05-2017,608042,55654,17,2677.709,0.77,2.18,6.1
Stocks,30-11-2021,956552,8551,17,2865.85,0.39,4.91,8.4
Stocks,31-08-2022,204980,1386,9,753.109,0.44,7,13.5
Stocks,31-07-2012,1996907,73,11,3993.814,0.27,9.86,5.3
Stocks,31-12-2012,573215,73,1,3686.157,0.22,10.56,5.1
Stocks,31-01-2021,1380770,3904,15,3334.742,0.69,4.06,-1
Stocks,30-06-2016,648939,23805,14,3356.1,0.15,5.77,7.5
Stocks,31-03-2019,756717,1652,12,2394.305,0.1,2.86,6.3
Stocks,30-04-2022,841802,1503,13,3993.814,0.15,7.79,4.9
Stocks,31-01-2022,945903,1214,16,2917.422,0.24,6.01,5.1
Stocks,31-05-2013,413836,1671,6,3790.84,0.59,9.4,4.8
Stocks,31-10-2017,791314,19652,13,1614.497,0.23,3.58,6.1
Stocks,31-12-2022,1495836,73,1,2929.603,0.4,5.72,5.1
Stocks,30-04-2013,291412,17743,3,2800.046,0.49,9.6,4.7
Stocks,31-01-2017,1551235,948,2,2580.196,0.43,3.17,7.1
Stocks,31-12-2021,450357,73,10,3993.814,0.58,5.66,6.2
Stocks,31-07-2015,1657621,73,15,3340.703,0.44,3.69,7.1
Stocks,31-12-2012,141695,73,14,2028.69,0.56,10.56,5.1
Stocks,31-01-2014,545675,3187,8,1893.799,0.81,8.6,4.7
Stocks,30-11-2018,494461,283,2,2984.846,0.62,2.33,7.1
Stocks,31-03-2017,513815,337,17,2852.598,0.2,3.89,6.7
Stocks,31-03-2020,851275,73,17,1235.523,0.19,5.84,4.1
Stocks,31-07-2022,1872782,1763,4,3673.425,0.53,6.71,9
Stocks,31-07-2022,1815231,1509,11,3993.814,0.49,6.71,9
Stocks,31-03-2017,77304,17427,20,2794.284,0.26,3.89,6.7
Stocks,30-09-2014,534908,6425,14,2813.312,0.31,5.63,5.5
Stocks,31-07-2017,1489198,542,5,2275.437,0.38,2.36,5.7
Stocks,31-05-2015,1996907,3819,16,3949.102,0.26,5.01,7.5
Stocks,31-10-2017,501534,171,14,2917.887,0.28,3.58,6.1
Stocks,31-08-2020,294639,200,2,1214.852,0.22,6.69,-23.9
Stocks,31-07-2019,1322286,452,12,3430.334,0.44,3.19,5.1
Stocks,31-12-2012,1769878,73,9,3850.424,0.36,10.56,5.1
Stocks,31-01-2015,1319410,1010,10,3993.814,0.64,5.19,6.3
Stocks,31-08-2019,590923,73,6,3140.843,0.23,3.28,5
Stocks,31-05-2022,1818399,73,4,3199.774,0.81,7.04,4.1
Stocks,31-10-2013,1996907,73,10,3080.113,0.34,12.2,4.7
Stocks,31-10-2014,1806292,48048,20,2482.197,0.1,4.62,5.3
Stocks,30-06-2021,1996907,1258,9,3993.814,0.49,6.26,3
Stocks,28-02-2017,1903469,2759,10,2943.275,0.24,3.65,7
Stocks,31-12-2013,1187078,2194,7,3605.751,0.37,10.6,4.8
Stocks,30-11-2016,125918,7594,13,2281.816,0.21,3.63,7.3
Stocks,31-08-2019,1996907,919,20,3527.889,0.5,3.28,5
Stocks,31-08-2012,594991,73,9,2790.988,0.42,10.03,5.5
Stocks,30-11-2013,302935,320,13,3145.767,0.08,10.3,4.8
Stocks,28-02-2021,1655571,2510,20,1806.879,0.02,5.03,0.4
Stocks,31-07-2017,200250,73,14,2965.037,0.06,2.36,5.7
Stocks,30-06-2015,270565,73,15,2904.992,0.21,5.4,7.3
Stocks,30-11-2019,803235,2277,2,2260.316,0.33,5.54,4.5
Stocks,31-01-2014,1190311,73,6,3993.814,0.78,8.6,4.7
Stocks,31-08-2020,1488265,4830,8,1114.25,0.67,6.69,-23.9
Stocks,31-01-2021,449398,876,12,978.249,0.68,4.06,-1
Stocks,31-03-2017,1935236,73,15,3089.978,0.36,3.89,6.7
Stocks,30-04-2017,795385,73,14,2969.214,0.41,2.99,6.3
Stocks,31-03-2019,506160,8824,16,2305.242,0.28,2.86,6.3
Stocks,31-12-2015,1996907,73,10,489.314,0.2,5.62,7.3
Stocks,31-12-2018,163246,508,3,3261.845,0.09,2.11,6.9
Stocks,31-03-2019,807856,2343,8,2855.702,0.5,2.86,6.3
Stocks,30-04-2014,428990,73,2,2677.541,0.46,8.48,4.6
Stocks,28-02-2017,1840821,499,8,3757.098,0.57,3.65,7
Stocks,31-05-2017,356940,11249,15,876.337,0.12,2.18,6.1
Stocks,30-06-2015,1604638,73,13,3873.043,0.28,5.4,7.3
Stocks,30-11-2020,1874082,1789,9,3993.814,0.1,6.93,-7.5
Stocks,30-09-2021,1996907,2814,13,3058.998,0.78,4.35,15
Stocks,28-02-2014,466253,22692,12,3233.272,0.2,7.88,4.7
Stocks,31-08-2014,1339575,1036,7,3993.814,0.11,7.03,5.7
Stocks,31-07-2012,1196187,24171,9,3993.814,0.56,9.86,5.3
Stocks,31-07-2015,543545,2228,16,2696.698,0.69,3.69,7.1
Stocks,31-10-2017,449409,1441,11,3993.814,0.09,3.58,6.1
Stocks,31-08-2022,955255,2837,17,2623.611,0.47,7,13.5
Stocks,31-08-2021,1642379,3502,12,3680.188,0.66,5.3,20.1
Stocks,31-12-2019,1236740,73,10,3382.673,0.74,7.75,4.6
Stocks,28-02-2018,1022267,8962,10,2410.494,0.67,4.44,7.2
Stocks,31-03-2015,458268,45270,10,2885.117,0.08,5.25,7.4
Stocks,29-02-2016,1354087,3481,6,2873.091,0.48,5.26,7.3
Stocks,30-06-2019,1084705,7224,12,2799.217,0.16,3.18,5.3
Stocks,31-12-2018,1801864,464,18,2857.248,0.14,2.11,6.9
Stocks,31-08-2022,1817679,48197,12,1448.149,0.19,7,13.5
Stocks,30-06-2019,672190,621,13,3993.814,0.72,3.18,5.3
Stocks,30-09-2018,373540,10741,11,1124.922,0.26,3.17,7.7
Stocks,28-02-2019,1782124,73,4,3282.443,0.51,2.57,6.6
Stocks,31-05-2018,376504,14980,11,3993.814,0.57,4.87,7.7
Stocks,31-07-2019,409044,57060,8,2841.206,0.4,3.19,5.1
Stocks,31-10-2022,1219840,73,15,3993.814,0.1,6.77,7
Stocks,30-09-2017,1325330,96,13,3538.863,0.18,2.28,6
Stocks,31-05-2014,1361461,73,10,3122.755,0.13,8.33,4.6
Stocks,30-11-2019,1777467,7801,15,3969.524,0.14,5.54,4.5
Stocks,31-08-2021,1855295,1960,16,1611.464,0.31,5.3,20.1
Stocks,30-04-2018,1866553,13126,16,619.883,0.47,4.58,7.5
Stocks,30-09-2013,1996907,2749,6,3993.814,0.15,11.2,4.6
Stocks,29-02-2012,249500,2001,8,1419.567,0.5,8.83,6.1
Stocks,31-07-2015,1270948,13980,16,2783.599,0.78,3.69,7.1
Stocks,30-09-2013,1808406,73,7,3088.787,0.77,11.2,4.6
Stocks,30-04-2020,1426654,1600,4,3364.606,0.28,7.22,3.7
Stocks,31-07-2015,1550057,1550,2,3222.499,0.13,3.69,7.1
Stocks,31-07-2014,1526368,878,16,1285.314,0.51,7.39,5
Stocks,31-10-2018,1326658,1280,11,2711.94,0.37,3.38,7.3
Stocks,30-11-2016,171706,73,7,3993.814,0.48,3.63,7.3
Stocks,30-06-2017,429128,73,11,2532.207,0.06,1.46,5.9
Stocks,30-06-2020,1774227,19010,6,3722.711,0.34,6.23,1
Stocks,30-06-2022,844711,73,1,3769.781,0.11,7.01,7
Stocks,31-03-2022,1663094,73,20,3240.012,0.52,6.95,4.9
Stocks,30-06-2016,353379,1409,4,2035.738,0.14,5.77,7.5
Stocks,31-10-2017,1289395,763,15,3878.31,0.73,3.58,6.1
Stocks,31-07-2019,1356265,73,9,2949.515,0.48,3.19,5.1
Stocks,31-12-2017,190222,1502,8,2861.157,0.16,5.21,6.7
Stocks,31-12-2016,133640,54326,4,2665.935,0.03,3.41,7.1
Stocks,31-08-2021,1419393,11748,7,2153.019,0.55,5.3,20.1
Stocks,30-06-2021,1996907,2169,1,3993.814,0.58,6.26,3
Stocks,31-01-2013,1046960,2521,18,2935.677,0.25,8.6,4.9
Stocks,28-02-2019,717360,73,14,1846.527,0.57,2.57,6.6
Stocks,31-10-2018,389609,73,12,2844.009,0.2,3.38,7.3
Stocks,31-01-2017,470644,4241,15,3310.305,0.71,3.17,7.1
Stocks,29-02-2012,1074270,73,9,2598.676,0.72,8.83,6.1
Stocks,31-12-2014,1429991,14737,17,2787.57,0.36,4.28,6
Stocks,31-05-2014,261493,58198,3,3963.539,0.22,8.33,4.6
Stocks,30-11-2020,1235989,73,9,3993.814,0.66,6.93,-7.5
Stocks,31-05-2018,1461783,73,9,2895.952,0.51,4.87,7.7
Stocks,31-03-2020,744651,73,14,1570.247,0.28,5.84,4.1
Stocks,30-04-2022,1888913,5532,15,743.445,0.11,7.79,4.9
Stocks,31-12-2022,1885852,2848,1,3173.583,0.19,5.72,5.1
Stocks,30-06-2015,1948113,73,12,1973.275,0.48,5.4,7.3
Stocks,30-04-2019,1169209,1675,8,3860.67,0.36,2.99,6.1
Stocks,31-12-2020,525609,382,8,3322.737,0.68,4.59,-3
Stocks,31-10-2018,1952344,17698,9,2934.205,0.1,3.38,7.3
Stocks,30-09-2018,1475205,73,13,3055.289,0.13,3.17,7.7
Stocks,30-06-2017,1285414,86,12,3392.065,0.42,1.46,5.9
Stocks,30-11-2019,1911303,1379,11,3713.705,0.41,5.54,4.5
Stocks,31-05-2014,1918104,3887,17,3774.312,0.44,8.33,4.6
Stocks,31-05-2019,1996907,1118,10,3522.213,0.4,3.05,5.8
Stocks,31-10-2022,1465722,73,12,2685.103,0.42,6.77,7
Stocks,30-11-2020,1308146,16499,13,3359.776,0.11,6.93,-7.5
Stocks,31-07-2015,906834,345,3,3993.814,0.29,3.69,7.1
Stocks,30-09-2012,442940,73,12,1648.458,0.09,9.73,5.4
Stocks,31-07-2017,998653,570,15,3993.814,0.05,2.36,5.7
Stocks,31-03-2012,693126,540,4,3443.401,0.12,9.47,5.9
Stocks,28-02-2021,797829,40355,20,2250.033,0.39,5.03,0.4
Stocks,30-11-2021,366726,4695,7,3696.411,0.66,4.91,8.4
Stocks,30-04-2016,1082462,73,17,3032.08,0.44,5.47,7.7
Stocks,31-10-2017,1996907,14624,14,3279.79,0.34,3.58,6.1
Stocks,31-07-2012,494258,73,12,2846.175,0.35,9.86,5.3
Stocks,31-10-2016,409202,73,6,3562.027,0.78,4.2,7.3
Stocks,30-09-2017,938487,178,8,2402.776,0.43,2.28,6
Stocks,31-07-2017,1321154,439,6,2697.79,0.18,2.36,5.7
Stocks,31-07-2019,552359,2455,19,2589.981,0.08,3.19,5.1
Stocks,31-10-2021,625163,2516,3,2582.059,0.32,4.48,13
Stocks,31-08-2012,1001144,6578,5,2885.641,0.49,10.03,5.5
Stocks,28-02-2014,672459,5512,17,3566.101,0.14,7.88,4.7
Stocks,31-01-2020,1745721,505,9,3993.814,0.22,7.59,4.7
Stocks,30-04-2013,1509493,1923,12,3011.744,0.1,9.6,4.7
Stocks,30-11-2021,328377,15960,6,2824.674,0.18,4.91,8.4
Stocks,31-03-2020,576706,335,2,2050.653,0.45,5.84,4.1
Stocks,30-11-2016,1441687,1246,2,3942.249,0.43,3.63,7.3
Stocks,31-03-2016,562906,73,4,1231.625,0.55,4.83,7.5
Stocks,31-08-2020,1620687,1959,10,2084.896,0.42,6.69,-23.9
Stocks,31-01-2013,1061894,12246,12,946.278,0.22,8.6,4.9
Stocks,31-10-2022,1446387,9743,16,2311.838,0.26,6.77,7
Stocks,31-03-2021,564361,2035,19,3193.537,0.46,5.52,0.6
Stocks,31-05-2016,1540758,73,13,3834.489,0.11,5.76,7.9
Stocks,31-03-2013,673753,807,8,1716.113,0.32,8.3,4.6
Stocks,30-06-2017,1507614,73,17,2134.939,0.15,1.46,5.9
Stocks,31-10-2020,455332,62885,2,3192.939,0.38,7.61,-10
Stocks,31-03-2015,1482502,26773,5,3993.814,0.32,5.25,7.4
Stocks,30-06-2020,584151,1273,6,3705.333,0.08,6.23,1
Stocks,28-02-2018,1561067,1831,14,1936.208,0.11,4.44,7.2
Stocks,31-10-2020,1491482,73,9,3993.814,0.15,7.61,-10
Stocks,31-01-2015,1659004,3407,17,3401.899,0.42,5.19,6.3
Stocks,30-11-2022,956537,784,5,2641.17,0.31,5.88,6.3
Stocks,31-03-2021,141486,1512,16,1890.908,0.07,5.52,0.6
Stocks,30-04-2018,1722658,15565,4,3138.539,0.43,4.58,7.5
Stocks,31-10-2012,1352985,10520,10,2551.631,0.58,9.75,5.4
Stocks,31-01-2022,1574155,73,11,3073.099,0.57,6.01,5.1
Stocks,31-10-2014,362839,73,11,2917.182,0.22,4.62,5.3
Stocks,31-12-2015,457820,73,5,3410.938,0.55,5.62,7.3
Stocks,31-08-2015,375690,3298,17,1890.474,0.18,3.74,7
Stocks,31-10-2012,1384622,4267,11,3596.335,0.42,9.75,5.4
Stocks,31-07-2016,960858,647,12,1064.135,0.68,6.07,7.3
Stocks,31-12-2012,905913,1976,20,1816.81,0.52,10.56,5.1
Stocks,31-03-2018,1542946,1272,15,3711.759,0.46,4.28,7.3
Stocks,31-03-2018,1158958,2092,16,2200.219,0.53,4.28,7.3
Stocks,30-04-2017,775839,3509,9,2682.958,0.41,2.99,6.3
Stocks,30-04-2017,1653947,32350,5,3734.189,0.17,2.99,6.3
Stocks,30-09-2017,1469468,73,14,3414.825,0.51,2.28,6
Stocks,31-12-2016,1638069,7293,14,3732.626,0.18,3.41,7.1
Stocks,28-02-2021,755972,73,8,3732.257,0.62,5.03,0.4
Stocks,31-07-2020,605205,16835,8,3516.45,0.58,6.73,-15
Stocks,30-06-2017,1024895,1356,2,3993.814,0.58,1.46,5.9
Stocks,31-10-2017,891973,2680,4,3328.549,0.2,3.58,6.1
Stocks,30-04-2022,880817,73,15,3161.441,0.39,7.79,4.9
Stocks,30-06-2016,1231288,73,3,3138.245,0.26,5.77,7.5
Stocks,31-08-2021,228127,710,11,2263.351,0.51,5.3,20.1
Stocks,29-02-2020,1315160,73,18,3876.446,0.4,6.58,4.7
Stocks,31-01-2020,1163970,3414,6,2941.658,0.11,7.59,4.7
Stocks,30-04-2016,719573,1176,14,3628.55,0.24,5.47,7.7
Stocks,31-12-2019,1284682,58817,2,3314.554,0.25,7.75,4.6
Stocks,31-08-2012,1124885,828,18,1760.506,0.12,10.03,5.5
Stocks,30-04-2015,1317710,2092,6,1125.932,0.25,4.87,7.4
Stocks,30-11-2016,785244,25167,8,3993.814,0.53,3.63,7.3
Stocks,30-09-2012,767029,826,18,3190.765,0.02,9.73,5.4
Stocks,31-08-2021,308995,255,13,3190.204,0.51,5.3,20.1
Stocks,29-02-2020,1711135,1961,3,2748.224,0.39,6.58,4.7
Stocks,30-06-2021,1782584,4545,1,3252.373,0.56,6.26,3
Stocks,30-04-2022,424089,73,4,2540.992,0.02,7.79,4.9
Stocks,30-11-2017,993330,895,6,2562.088,0.63,4.88,6.3
Stocks,30-09-2018,786957,205,4,1618.017,0.44,3.17,7.7
Stocks,30-11-2021,1261236,73,6,2531.933,0.21,4.91,8.4
Stocks,31-08-2016,989527,73,14,3993.814,0.28,5.05,7.1
Stocks,30-11-2020,689726,14563,8,2823.68,0.39,6.93,-7.5
Stocks,31-07-2020,265541,73,9,3541.778,0.5,6.73,-15
Stocks,28-02-2014,791016,73,13,2014.851,0.43,7.88,4.7
Stocks,30-04-2020,1328480,73,16,2531.603,0.4,7.22,3.7
Stocks,28-02-2014,406894,1057,10,1952.247,0.31,7.88,4.7
Stocks,28-02-2019,307418,73,6,3787.38,0.06,2.57,6.6
Stocks,30-11-2013,1538055,73,1,3993.814,0.46,10.3,4.8
Stocks,31-03-2016,1735762,73,20,2423.901,0.12,4.83,7.5
Stocks,30-09-2018,1881656,73,11,2864.968,0.06,3.17,7.7
Stocks,31-12-2015,1319247,73,15,2641.573,0.18,5.62,7.3
Stocks,31-03-2022,308844,73,9,2068.359,0.09,6.95,4.9
Stocks,31-01-2019,438521,73,9,2694.436,0.07,1.97,6.7
Stocks,30-04-2015,1098469,1941,18,3344.02,0.15,4.87,7.4
Stocks,31-07-2019,1118812,1903,7,3396.883,0.28,3.19,5.1
Stocks,30-09-2015,1203784,73,10,3758.352,0.28,4.41,7.2
Stocks,30-04-2012,1251334,73,17,3993.814,0.47,10.26,5.7
Stocks,31-12-2014,1811129,1367,7,2199.096,0.56,4.28,6
Stocks,30-09-2021,1316796,870,8,3916.842,0.21,4.35,15
Stocks,30-11-2017,1290954,2946,3,3993.814,0.42,4.88,6.3
Stocks,30-04-2013,390037,73,19,2285,0.39,9.6,4.7
Stocks,30-09-2019,1242929,1087,9,3549.076,0.74,3.99,4.7
Stocks,31-10-2022,1577319,1337,15,3237.195,0.18,6.77,7
Stocks,31-12-2022,1639413,3294,13,3210.926,0.14,5.72,5.1
Stocks,31-12-2020,1069849,73,1,3993.814,0.04,4.59,-3
Stocks,30-06-2015,300217,67951,16,1279.197,0.43,5.4,7.3
Stocks,31-05-2013,327453,16136,2,2989.042,0.12,9.4,4.8
Stocks,31-03-2018,743019,35700,3,3940.934,0.06,4.28,7.3
Stocks,31-08-2019,994700,1761,8,3196.923,0.49,3.28,5
Stocks,31-01-2017,755546,3088,8,3047.641,0.59,3.17,7.1
Stocks,31-08-2017,1515033,24695,19,1609.733,0.4,2.28,5.7
Stocks,31-05-2020,1638155,1156,12,903.756,0.19,6.27,3.1
Stocks,31-08-2021,897530,754,16,2746.107,0.2,5.3,20.1
Stocks,30-06-2017,73573,4277,16,2501.887,0.23,1.46,5.9
Stocks,31-01-2012,1038395,945,2,3822.402,0.36,7.65,6.3
Stocks,30-06-2021,1458801,73,4,3790.86,0.03,6.26,3
Stocks,31-08-2020,676391,24745,14,3734.203,0.55,6.69,-23.9
Stocks,31-05-2020,1465199,2210,11,3932.85,0.11,6.27,3.1
Stocks,28-02-2013,1863932,1622,19,3156.965,0.05,7.9,4.5
Stocks,30-06-2021,1437132,124,6,1702.921,0.1,6.26,3
Stocks,31-07-2013,966791,73,12,3993.814,0.22,10.6,4.5
Stocks,31-01-2013,230614,73,13,3169.456,0.51,8.6,4.9
Stocks,31-10-2013,1425883,73,4,3927.189,0.21,12.2,4.7
Stocks,31-08-2019,952418,15145,1,3597.74,0.5,3.28,5
Stocks,30-09-2021,1082029,58762,7,1670.761,0.46,4.35,15
Stocks,30-09-2018,773379,21183,15,3907.455,0.37,3.17,7.7
Stocks,28-02-2021,1111440,73,12,2275.02,0.41,5.03,0.4
Stocks,30-04-2017,1004185,3895,20,2402.325,0.13,2.99,6.3
Stocks,31-01-2019,110038,73,11,3741.721,0.47,1.97,6.7
Stocks,28-02-2017,1664997,73,15,2538.568,0.32,3.65,7
Stocks,31-03-2016,169338,73,9,1699.621,0.21,4.83,7.5
Stocks,31-10-2012,986440,73,11,1508.621,0.36,9.75,5.4
Stocks,30-09-2020,102107,3958,10,3306.503,0.29,7.27,-15
Stocks,31-05-2012,342453,70091,12,3277.341,0.72,10.36,5.3
Stocks,30-04-2020,641849,73,15,1297.454,0.3,7.22,3.7
Stocks,30-11-2019,1109923,9821,18,3993.814,0.34,5.54,4.5
Stocks,31-03-2018,491532,73,9,3458.806,0.45,4.28,7.3
Stocks,31-03-2017,1394146,73,1,3993.814,0.53,3.89,6.7
Stocks,30-11-2016,224046,18894,20,3439.412,0.2,3.63,7.3
Stocks,31-01-2018,1578926,4024,11,3089.731,0.31,5.07,7
Stocks,28-02-2017,1990009,944,9,2816.247,0.64,3.65,7
Stocks,30-11-2018,1498169,27926,12,2970.484,0.2,2.33,7.1
Stocks,31-10-2015,1595374,1280,6,2794.142,0.14,5,7.4
Stocks,31-05-2016,1996907,73,13,1135.899,0.1,5.76,7.9
Stocks,30-04-2018,598107,73,3,2877.035,0.65,4.58,7.5
Stocks,30-06-2019,1263310,16849,9,2696.533,0.16,3.18,5.3
Stocks,30-06-2022,833548,20438,7,3765.132,0.55,7.01,7
Stocks,30-04-2012,570981,1411,18,1910.745,0.19,10.26,5.7
Stocks,29-02-2016,1513253,73752,2,3155.915,0.05,5.26,7.3
Stocks,30-11-2017,1309388,31645,12,962.629,0.54,4.88,6.3
Stocks,30-04-2013,1838313,73,12,3060.423,0.25,9.6,4.7
Stocks,31-10-2018,1078110,73,17,3807.705,0.2,3.38,7.3
Stocks,31-12-2020,895774,73,4,2869.111,0.25,4.59,-3
Stocks,31-08-2021,1032062,73,2,2966.727,0.45,5.3,20.1
Stocks,30-11-2017,1848029,8512,8,1683.07,0.77,4.88,6.3
Stocks,31-05-2018,274460,73,5,3993.814,0.25,4.87,7.7
Stocks,31-07-2021,1094557,73,9,3853.471,0.47,5.59,10
Stocks,31-07-2021,233727,73,18,2710.708,0.67,5.59,10
Stocks,28-02-2018,447890,3396,11,3002.003,0.58,4.44,7.2
Stocks,30-09-2020,1193068,890,13,2983.189,0.14,7.27,-15
Stocks,30-04-2014,1354627,616,6,2856.331,0.68,8.48,4.6
Stocks,30-06-2014,1558870,73,18,3478.384,0.11,6.77,4.8
Stocks,30-09-2013,510098,573,17,2517.353,0.52,11.2,4.6
Stocks,30-04-2019,1421053,10624,14,3010.357,0.16,2.99,6.1
Stocks,31-08-2014,1015619,1058,9,3214.514,0.09,7.03,5.7
Stocks,30-09-2014,116303,55776,10,2621.645,0.33,5.63,5.5
Stocks,30-06-2021,1058275,608,14,3975.073,0.57,6.26,3
Stocks,31-12-2014,1487751,73,5,2897.882,0.31,4.28,6
Stocks,29-02-2016,1056411,73,7,1902.283,0.43,5.26,7.3
Stocks,31-03-2015,1069222,73,19,3993.814,0.59,5.25,7.4
Stocks,31-08-2013,1328409,879,5,3755.891,0.43,10.6,4.4
Stocks,31-10-2012,483694,73,10,3803.891,0.17,9.75,5.4
Stocks,30-06-2022,1004680,1278,8,3522.863,0.45,7.01,7
Stocks,30-06-2022,1712088,3094,17,3337.885,0.14,7.01,7
Stocks,31-07-2017,957995,3046,18,1884.165,0.45,2.36,5.7
Stocks,30-04-2021,1572591,73,6,1983.371,0.1,4.23,0.9
Stocks,30-04-2015,846320,152,3,3532.802,0.41,4.87,7.4
Stocks,29-02-2020,1504901,73,17,3993.814,0.14,6.58,4.7
Stocks,31-10-2012,1948468,4608,15,3993.814,0.2,9.75,5.4
Stocks,31-01-2013,1025070,2736,9,3983.656,0.43,8.6,4.9
Stocks,30-04-2016,121245,73,11,970.701,0.07,5.47,7.7
Stocks,31-03-2018,541200,51207,15,3064.083,0.66,4.28,7.3
Stocks,31-08-2021,998663,73,3,2681.618,0.1,5.3,20.1
Stocks,31-05-2018,1451785,6975,19,2760.582,0.44,4.87,7.7
Stocks,31-08-2019,1119513,73,4,3993.814,0.21,3.28,5
Stocks,31-10-2022,501331,2057,8,3669.435,0.76,6.77,7
Stocks,31-07-2019,1719232,73,6,3555.27,0.2,3.19,5.1
Stocks,31-08-2014,1311693,1360,6,2245.382,0.48,7.03,5.7
