Investment type,Transaction date,Investment amount,Closing price,Holding period,Transaction fees,Market volatility,Inflation Rate,GDP Rate
Debentures,28-02-2017,977112,105.079232,20,1193,0.48,3.65,7
Debentures,28-02-2017,984308,101.879039,17,2953,0.15,3.65,7
Debentures,28-02-2017,1008565,102.448209,6,3007,0.25,3.65,7
Debentures,28-02-2017,996051,104.448995,3,3011,0.34,3.65,7
Debentures,28-02-2017,974824,104.72451,14,3049,0.25,3.65,7
Debentures,28-02-2017,957810,106.898358,11,3014,0.26,3.65,7
Debentures,28-02-2017,999295,98.968603,19,1720,0.53,3.65,7
Debentures,28-02-2017,997699,107.95285,2,2945,0.6,3.65,7
Debentures,28-02-2017,977809,104.377364,16,2964,0.22,3.65,7
Debentures,28-02-2017,976823,102.714017,7,2984,0.2,3.65,7
Debentures,28-02-2017,984998,101.163155,20,2970,0.52,3.65,7
Debentures,28-02-2017,963056,105.842363,17,3018,0.6,3.65,7
Debentures,28-02-2017,998651,102.169625,17,2996,0.45,3.65,7
Debentures,28-02-2017,1002351,105.646586,18,3024,0.27,3.65,7
Debentures,28-02-2017,995261,105.809806,17,2971,0.22,3.65,7
Debentures,28-02-2017,994192,104.829546,5,1763,0.29,3.65,7
Debentures,28-02-2017,968177,105.077237,17,2976,0.23,3.65,7
Debentures,28-02-2017,972994,106.488856,6,3013,0.21,3.65,7
Debentures,28-02-2017,984144,99.362831,19,3034,0.58,3.65,7
Debentures,28-02-2017,430636,105.094285,19,2140,0.56,3.65,7
Debentures,28-02-2017,988501,105.065304,3,3463,0.19,3.65,7
Debentures,28-02-2017,965188,106.380922,20,3018,0.33,3.65,7
Debentures,28-02-2017,993311,103.805953,19,2981,0.26,3.65,7
Debentures,31-03-2017,996214,102.619779,15,2975,0.2,3.89,6.7
Debentures,31-03-2017,395138,104.183863,9,3007,0.49,3.89,6.7
Debentures,31-03-2017,995187,102.526774,20,3013,0.33,3.89,6.7
Debentures,31-03-2017,999166,104.160147,19,3051,0.31,3.89,6.7
Debentures,31-03-2017,1007855,102.582873,19,2928,0.38,3.89,6.7
Debentures,31-03-2017,993175,103.542656,20,2926,0.23,3.89,6.7
Debentures,31-03-2017,974001,99.752772,6,2008,0.24,3.89,6.7
Debentures,31-03-2017,958121,103.768289,9,3034,0.6,3.89,6.7
Debentures,31-03-2017,341618,104.393369,6,3050,0.51,3.89,6.7
Debentures,31-03-2017,985653,101.321071,20,3094,0.6,3.89,6.7
Debentures,31-03-2017,962944,102.553985,20,3063,0.54,3.89,6.7
Debentures,31-03-2017,991382,98.039968,20,2922,0.33,3.89,6.7
Debentures,31-03-2017,343741,103.249942,14,3007,0.53,3.89,6.7
Debentures,31-03-2017,1003870,107.75328,18,3085,0.24,3.89,6.7
Debentures,31-03-2017,983743,103.709346,19,3082,0.28,3.89,6.7
Debentures,31-03-2017,972742,105.457921,7,3012,0.25,3.89,6.7
Debentures,31-03-2017,958587,107.318339,15,3030,0.49,3.89,6.7
Debentures,31-03-2017,991798,103.414376,5,3006,0.17,3.89,6.7
Debentures,31-03-2017,994751,107.991025,8,3031,0.12,3.89,6.7
Debentures,31-03-2017,961874,103.352044,16,2974,0.17,3.89,6.7
Debentures,31-03-2017,1000653,106.50977,14,3023,0.37,3.89,6.7
Debentures,31-03-2017,995869,104.474212,8,3051,0.29,3.89,6.7
Debentures,31-03-2017,1016620,103.818891,15,3026,0.18,3.89,6.7
Debentures,31-03-2017,969959,104.306942,20,2989,0.36,3.89,6.7
Debentures,31-03-2017,273526,99.827037,20,2984,0.55,3.89,6.7
Debentures,31-03-2017,968200,103.583045,20,2997,0.39,3.89,6.7
Debentures,31-03-2017,994186,103.922941,16,3033,0.27,3.89,6.7
Debentures,31-03-2017,985961,102.334447,16,3029,0.22,3.89,6.7
Debentures,31-03-2017,969196,103.346443,19,3016,0.17,3.89,6.7
Debentures,31-03-2017,1004360,105.272674,19,3067,0.25,3.89,6.7
Debentures,31-03-2017,987645,102.026379,18,3001,0.1,3.89,6.7
Debentures,31-03-2017,742218,100.275468,20,2983,0.29,3.89,6.7
Debentures,31-03-2017,974511,103.048483,19,2986,0.59,3.89,6.7
Debentures,31-03-2017,978724,105.856917,16,2664,0.58,3.89,6.7
Debentures,31-03-2017,996927,106.441096,20,3044,0.38,3.89,6.7
Debentures,31-03-2017,399310,102.773396,18,2976,0.15,3.89,6.7
Debentures,31-03-2017,983400,103.989567,20,2969,0.45,3.89,6.7
Debentures,31-03-2017,983859,105.180155,17,3136,0.2,3.89,6.7
Debentures,31-03-2017,968627,98.996552,20,2982,0.49,3.89,6.7
Debentures,31-03-2017,986415,104.61064,14,2974,0.4,3.89,6.7
Debentures,31-03-2017,993961,103.35884,6,3042,0.41,3.89,6.7
Debentures,31-03-2017,982467,167.160647,17,2955,0.27,3.89,6.7
Debentures,31-03-2017,969607,105.158412,20,3023,0.22,3.89,6.7
Debentures,31-03-2017,965935,104.794056,18,3063,0.58,3.89,6.7
Debentures,31-03-2017,970494,106.416641,19,3034,0.13,3.89,6.7
Debentures,31-03-2017,980462,107.060685,7,3011,0.51,3.89,6.7
Debentures,31-03-2017,1002602,100.118976,16,3019,0.15,3.89,6.7
Debentures,31-03-2017,967064,107.821733,5,1141,0.28,3.89,6.7
Debentures,31-03-2017,984443,165.225062,8,2663,0.26,3.89,6.7
Debentures,31-03-2017,997723,105.336109,13,3015,0.51,3.89,6.7
Debentures,31-03-2017,987793,104.747945,5,2967,0.23,3.89,6.7
Debentures,31-03-2017,971613,100.455332,16,3018,0.12,3.89,6.7
Debentures,31-03-2017,1006343,167.084038,16,2967,0.25,3.89,6.7
Debentures,31-03-2017,978149,101.817163,20,2981,0.5,3.89,6.7
Debentures,31-03-2017,998212,106.072688,19,3026,0.23,3.89,6.7
Debentures,31-03-2017,956151,104.078052,9,2916,0.51,3.89,6.7
Debentures,31-03-2017,1003644,105.026036,9,3006,0.46,3.89,6.7
Debentures,31-03-2017,977087,104.784638,4,2952,0.11,3.89,6.7
Debentures,31-03-2017,1002948,105.449156,15,2959,0.25,3.89,6.7
Debentures,31-03-2017,994811,105.611422,4,3030,0.44,3.89,6.7
Debentures,31-03-2017,962955,179.9737,12,2948,0.44,3.89,6.7
Debentures,31-03-2017,984389,101.27115,17,2978,0.53,3.89,6.7
Debentures,31-03-2017,991561,106.797355,20,2993,0.22,3.89,6.7
Debentures,31-03-2017,961203,99.354168,8,2981,0.24,3.89,6.7
Debentures,31-03-2017,986866,101.590107,16,3002,0.46,3.89,6.7
Debentures,31-03-2017,987362,105.616434,7,2977,0.27,3.89,6.7
Debentures,31-03-2017,988647,104.199379,9,2970,0.1,3.89,6.7
Debentures,31-03-2017,959426,99.839485,1,2897,0.57,3.89,6.7
Debentures,31-03-2017,998407,99.338837,20,3052,0.33,3.89,6.7
Debentures,31-03-2017,997965,101.931345,7,2985,0.18,3.89,6.7
Debentures,31-03-2017,953035,106.94343,20,2942,0.17,3.89,6.7
Debentures,31-03-2017,1002700,179.9737,7,3009,0.27,3.89,6.7
Debentures,31-03-2017,985093,101.444494,19,3000,0.29,3.89,6.7
Debentures,31-03-2017,960082,106.544747,16,2993,0.47,3.89,6.7
Debentures,31-03-2017,992114,179.9737,16,1589,0.11,3.89,6.7
Debentures,31-03-2017,200000,102.853135,16,2971,0.6,3.89,6.7
Debentures,31-03-2017,973991,105.722249,16,2965,0.18,3.89,6.7
Debentures,31-03-2017,973117,104.975577,20,3021,0.51,3.89,6.7
Debentures,31-03-2017,965764,103.702835,19,2968,0.25,3.89,6.7
Debentures,31-03-2017,1081918,106.553066,18,2984,0.31,3.89,6.7
Debentures,31-03-2017,991066,104.805926,20,2994,0.24,3.89,6.7
Debentures,31-03-2017,985511,103.049061,10,2979,0.25,3.89,6.7
Debentures,31-03-2017,281562,101.904523,17,3008,0.26,3.89,6.7
Debentures,31-03-2017,990854,107.002198,19,3001,0.21,3.89,6.7
Debentures,31-03-2017,984954,105.277744,15,2120,0.09,3.89,6.7
Debentures,31-03-2017,986768,104.995484,20,1657,0.44,3.89,6.7
Debentures,31-03-2017,922358,104.521647,16,3007,0.14,3.89,6.7
Debentures,31-03-2017,328444,105.120786,6,3068,0.13,3.89,6.7
Debentures,31-03-2017,991368,105.484239,20,3038,0.41,3.89,6.7
Debentures,31-03-2017,992763,106.590149,16,1752,0.42,3.89,6.7
Debentures,31-03-2017,979262,97.961513,12,1607,0.32,3.89,6.7
Debentures,31-03-2017,980097,108.091848,10,2987,0.6,3.89,6.7
Debentures,31-03-2017,956920,102.986057,20,2987,0.4,3.89,6.7
Debentures,31-03-2017,973582,105.931098,15,2913,0.34,3.89,6.7
Debentures,31-03-2017,982517,100.110868,20,2997,0.6,3.89,6.7
Debentures,31-03-2017,1025121,100.185868,20,3079,0.35,3.89,6.7
Debentures,31-03-2017,1006791,106.970026,6,2090,0.12,3.89,6.7
Debentures,31-03-2017,964471,105.897029,19,3054,0.43,3.89,6.7
Debentures,31-03-2017,959159,102.411813,20,2982,0.23,3.89,6.7
Debentures,31-03-2017,982780,97.961513,9,3010,0.59,3.89,6.7
Debentures,31-03-2017,967563,102.469051,12,2952,0.26,3.89,6.7
Debentures,31-03-2017,985314,98.756122,20,3005,0.46,3.89,6.7
Debentures,31-03-2017,1001181,106.49903,16,3021,0.32,3.89,6.7
Debentures,31-03-2017,996757,103.636155,17,3032,0.51,3.89,6.7
Debentures,31-03-2017,988948,103.403537,7,2984,0.21,3.89,6.7
Debentures,31-03-2017,1007562,101.020654,8,2958,0.23,3.89,6.7
Debentures,31-03-2017,976838,102.447242,16,2975,0.24,3.89,6.7
Debentures,31-03-2017,984076,105.709422,18,2992,0.37,3.89,6.7
Debentures,31-03-2017,1003983,104.325827,18,2955,0.37,3.89,6.7
Debentures,31-03-2017,971725,107.852698,19,3013,0.43,3.89,6.7
Debentures,31-03-2017,996849,179.9737,17,3007,0.25,3.89,6.7
Debentures,31-03-2017,970230,102.51808,20,2955,0.28,3.89,6.7
Debentures,31-03-2017,967844,106.328054,10,3003,0.27,3.89,6.7
Debentures,31-03-2017,968446,105.557812,17,2988,0.18,3.89,6.7
Debentures,31-03-2017,1002796,107.557891,13,3036,0.14,3.89,6.7
Debentures,31-03-2017,968167,99.895564,7,1577,0.23,3.89,6.7
Debentures,31-03-2017,993042,100.90959,14,2987,0.28,3.89,6.7
Debentures,31-03-2017,996897,106.685293,19,2978,0.44,3.89,6.7
Debentures,31-03-2017,974261,101.234044,20,2989,0.12,3.89,6.7
Debentures,31-03-2017,984714,104.172579,17,3029,0.49,3.89,6.7
Debentures,31-03-2017,974371,105.008072,16,2957,0.35,3.89,6.7
Debentures,31-03-2017,1021888,102.255828,16,2995,0.51,3.89,6.7
Debentures,31-03-2017,989039,102.62393,4,1179,0.12,3.89,6.7
Debentures,31-03-2017,970076,100.156249,20,2970,0.37,3.89,6.7
Debentures,31-03-2017,985187,101.238949,18,1470,0.44,3.89,6.7
Debentures,31-03-2017,977258,102.095465,10,2952,0.49,3.89,6.7
Debentures,31-03-2017,989798,103.482596,15,2936,0.06,3.89,6.7
Debentures,31-03-2017,975261,107.749048,20,2999,0.24,3.89,6.7
Debentures,31-03-2017,980396,106.230384,7,3026,0.28,3.89,6.7
Debentures,31-03-2017,1003670,100.754334,17,2971,0.17,3.89,6.7
Debentures,31-03-2017,1014067,104.50713,18,2977,0.59,3.89,6.7
Debentures,31-03-2017,984202,103.509506,18,3056,0.28,3.89,6.7
Debentures,31-03-2017,979019,102.889622,15,3047,0.47,3.89,6.7
Debentures,31-03-2017,984472,103.23571,10,3033,0.52,3.89,6.7
Debentures,31-03-2017,992136,173.859719,11,3025,0.6,3.89,6.7
Debentures,31-03-2017,407967,103.800542,11,3040,0.23,3.89,6.7
Debentures,31-03-2017,992213,102.002888,12,2967,0.09,3.89,6.7
Debentures,31-03-2017,1002491,106.440901,19,3061,0.38,3.89,6.7
Debentures,31-03-2017,962654,105.259737,12,3005,0.33,3.89,6.7
Debentures,31-03-2017,971441,105.012403,20,2963,0.56,3.89,6.7
Debentures,31-03-2017,976967,101.059362,16,2994,0.16,3.89,6.7
Debentures,31-03-2017,969627,101.377053,20,2987,0.6,3.89,6.7
Debentures,31-03-2017,993590,101.864092,15,3037,0.55,3.89,6.7
Debentures,31-03-2017,966974,107.279914,7,3010,0.25,3.89,6.7
Debentures,31-03-2017,1016275,104.212856,19,3068,0.24,3.89,6.7
Debentures,31-03-2017,984839,104.979484,19,2969,0.52,3.89,6.7
Debentures,31-03-2017,1015314,100.816903,20,2966,0.22,3.89,6.7
Debentures,31-03-2017,1016629,105.010302,14,3004,0.1,3.89,6.7
Debentures,31-03-2017,992405,108.103737,17,1747,0.07,3.89,6.7
Debentures,31-03-2017,975493,106.272356,20,2950,0.38,3.89,6.7
Debentures,31-03-2017,963833,106.381476,12,2991,0.4,3.89,6.7
Debentures,31-03-2017,989769,101.270209,20,3010,0.24,3.89,6.7
Debentures,31-03-2017,1005767,104.766635,17,3026,0.58,3.89,6.7
Debentures,31-03-2017,972005,105.686548,9,2941,0.51,3.89,6.7
Debentures,31-03-2017,965311,100.342166,17,1257,0.21,3.89,6.7
Debentures,31-03-2017,979790,101.268198,16,2968,0.26,3.89,6.7
Debentures,31-03-2017,976661,102.715438,14,2997,0.44,3.89,6.7
Debentures,31-03-2017,999846,179.9737,7,3012,0.47,3.89,6.7
Debentures,31-03-2017,990259,102.517511,17,2288,0.47,3.89,6.7
Debentures,31-03-2017,998048,107.156478,6,3005,0.29,3.89,6.7
Debentures,31-03-2017,967977,104.817756,20,3014,0.56,3.89,6.7
Debentures,31-03-2017,979147,104.564203,20,2953,0.24,3.89,6.7
Debentures,31-03-2017,982761,103.747143,16,2957,0.09,3.89,6.7
Debentures,31-03-2017,988420,179.9737,20,2970,0.45,3.89,6.7
Debentures,31-03-2017,982712,109.001996,10,3089,0.18,3.89,6.7
Debentures,31-03-2017,976509,105.526985,15,2948,0.43,3.89,6.7
Debentures,31-03-2017,1009734,104.374711,20,2997,0.6,3.89,6.7
Debentures,31-03-2017,1001552,103.440607,8,3011,0.07,3.89,6.7
Debentures,31-03-2017,1024884,102.391227,17,2998,0.1,3.89,6.7
Debentures,31-03-2017,968028,101.380035,14,3015,0.33,3.89,6.7
Debentures,31-03-2017,961681,99.597499,20,3006,0.58,3.89,6.7
Debentures,31-03-2017,997103,101.789851,20,3021,0.53,3.89,6.7
Debentures,31-03-2017,980276,105.277976,19,3011,0.5,3.89,6.7
Debentures,30-04-2017,1517718,102.592506,17,3030,0.17,2.99,6.3
Debentures,30-04-2017,968270,103.907866,19,2993,0.26,2.99,6.3
Debentures,30-04-2017,947294,104.648159,6,2965,0.28,2.99,6.3
Debentures,30-04-2017,969089,104.187395,17,2987,0.6,2.99,6.3
Debentures,30-04-2017,1000675,148.709191,18,2957,0.36,2.99,6.3
Debentures,30-04-2017,999679,97.96542,20,2955,0.41,2.99,6.3
Debentures,30-04-2017,974971,103.26006,12,1365,0.25,2.99,6.3
Debentures,30-04-2017,1001023,103.307748,20,3016,0.19,2.99,6.3
Debentures,30-04-2017,959026,103.896575,16,1425,0.34,2.99,6.3
Debentures,30-04-2017,993654,100.700252,14,3020,0.4,2.99,6.3
Debentures,30-04-2017,965370,100.191948,20,2930,0.33,2.99,6.3
Debentures,30-04-2017,200000,104.710837,14,3001,0.31,2.99,6.3
Debentures,30-04-2017,981120,103.914886,16,2987,0.18,2.99,6.3
Debentures,30-04-2017,958768,103.638014,18,2976,0.53,2.99,6.3
Debentures,30-04-2017,983724,105.327621,20,2938,0.47,2.99,6.3
Debentures,30-04-2017,981013,101.619936,15,2998,0.34,2.99,6.3
Debentures,30-04-2017,975053,108.693716,14,3003,0.35,2.99,6.3
Debentures,30-04-2017,1007302,174.69063,3,3022,0.22,2.99,6.3
Debentures,30-04-2017,970141,105.522521,17,3003,0.27,2.99,6.3
Debentures,30-04-2017,981382,104.127364,13,1768,0.21,2.99,6.3
Debentures,30-04-2017,978781,103.314175,12,1530,0.13,2.99,6.3
Debentures,30-04-2017,976518,107.761365,9,2941,0.5,2.99,6.3
Debentures,30-04-2017,200000,103.412081,9,978,0.33,2.99,6.3
Debentures,30-04-2017,998880,102.719048,13,2990,0.47,2.99,6.3
Debentures,30-04-2017,981941,101.894262,17,800,0.37,2.99,6.3
Debentures,30-04-2017,974085,101.488282,20,2998,0.54,2.99,6.3
Debentures,30-04-2017,991328,107.274519,6,3021,0.42,2.99,6.3
Debentures,30-04-2017,200000,103.225482,9,3029,0.11,2.99,6.3
Debentures,30-04-2017,1002106,106.58425,11,3030,0.3,2.99,6.3
Debentures,30-04-2017,986259,103.289089,7,2919,0.47,2.99,6.3
Debentures,30-04-2017,993575,179.9737,18,2999,0.46,2.99,6.3
Debentures,30-04-2017,967712,105.37273,6,3003,0.45,2.99,6.3
Debentures,30-04-2017,991494,108.838924,14,3031,0.46,2.99,6.3
Debentures,30-04-2017,986167,179.9737,4,1653,0.6,2.99,6.3
Debentures,30-04-2017,975490,102.943082,5,3008,0.19,2.99,6.3
Debentures,30-04-2017,1002869,104.27674,18,3038,0.15,2.99,6.3
Debentures,30-04-2017,970711,105.303776,3,3042,0.31,2.99,6.3
Debentures,30-04-2017,964186,104.424303,19,2948,0.2,2.99,6.3
Debentures,30-04-2017,997598,105.262824,20,2958,0.6,2.99,6.3
Debentures,30-04-2017,993932,107.397576,20,3042,0.23,2.99,6.3
Debentures,30-04-2017,967435,104.305743,18,3005,0.16,2.99,6.3
Debentures,30-04-2017,1008585,101.443913,20,2989,0.6,2.99,6.3
Debentures,30-04-2017,971926,105.360386,8,2942,0.25,2.99,6.3
Debentures,30-04-2017,968142,105.50593,20,2922,0.25,2.99,6.3
Debentures,30-04-2017,974614,108.075265,19,2964,0.39,2.99,6.3
Debentures,30-04-2017,464721,179.9737,16,3044,0.22,2.99,6.3
Debentures,30-04-2017,969019,100.390814,20,2919,0.4,2.99,6.3
Debentures,30-04-2017,946876,101.917209,20,2973,0.32,2.99,6.3
Debentures,30-04-2017,978793,108.507877,16,3056,0.39,2.99,6.3
Debentures,30-04-2017,985145,103.915434,14,3019,0.51,2.99,6.3
Debentures,30-04-2017,200000,104.313051,16,2995,0.44,2.99,6.3
Debentures,30-04-2017,993284,103.959149,20,2965,0.3,2.99,6.3
Debentures,30-04-2017,975371,101.790442,17,2961,0.14,2.99,6.3
Debentures,30-04-2017,976184,99.811356,17,2969,0.21,2.99,6.3
Debentures,30-04-2017,985133,101.660933,20,2966,0.3,2.99,6.3
Debentures,30-04-2017,992456,179.9737,15,2982,0.07,2.99,6.3
Debentures,30-04-2017,984313,103.61169,17,2977,0.23,2.99,6.3
Debentures,30-04-2017,997206,102.048198,18,3013,0.45,2.99,6.3
Debentures,30-04-2017,995528,102.569567,18,3002,0.58,2.99,6.3
Debentures,30-04-2017,962406,106.216165,20,2949,0.4,2.99,6.3
Debentures,30-04-2017,981276,106.080713,7,3021,0.22,2.99,6.3
Debentures,30-04-2017,993750,101.418165,17,3014,0.58,2.99,6.3
Debentures,30-04-2017,972925,105.658478,6,2960,0.24,2.99,6.3
Debentures,30-04-2017,995190,107.968213,6,2978,0.19,2.99,6.3
Debentures,30-04-2017,969699,104.491748,9,2897,0.4,2.99,6.3
Debentures,30-04-2017,992669,105.300096,20,2986,0.3,2.99,6.3
Debentures,30-04-2017,977499,103.530118,19,3055,0.13,2.99,6.3
Debentures,30-04-2017,978904,103.727273,20,2938,0.35,2.99,6.3
Debentures,30-04-2017,995271,103.470083,17,3014,0.02,2.99,6.3
Debentures,30-04-2017,1010988,104.730286,9,3022,0.35,2.99,6.3
Debentures,30-04-2017,994228,102.147346,14,3050,0.51,2.99,6.3
Debentures,30-04-2017,965855,106.227358,16,2971,0.22,2.99,6.3
Debentures,30-04-2017,977858,105.247975,15,2967,0.18,2.99,6.3
Debentures,30-04-2017,964697,106.29573,5,3025,0.16,2.99,6.3
Debentures,30-04-2017,988214,102.436962,6,3001,0.56,2.99,6.3
Debentures,30-04-2017,998751,100.637562,9,3012,0.6,2.99,6.3
Debentures,30-04-2017,1007797,106.671658,17,3002,0.09,2.99,6.3
Debentures,30-04-2017,981034,103.176034,13,1400,0.19,2.99,6.3
Debentures,30-04-2017,966336,107.108549,6,2933,0.21,2.99,6.3
Debentures,30-04-2017,965397,102.118328,15,2933,0.28,2.99,6.3
Debentures,30-04-2017,970329,106.989804,8,3019,0.44,2.99,6.3
Debentures,30-04-2017,988602,104.186306,20,3000,0.23,2.99,6.3
Debentures,30-04-2017,964524,106.348743,3,3004,0.03,2.99,6.3
Debentures,30-04-2017,955110,107.654352,20,2982,0.24,2.99,6.3
Debentures,30-04-2017,984174,107.398162,8,2991,0.32,2.99,6.3
Debentures,30-04-2017,992227,103.401235,20,3032,0.35,2.99,6.3
Debentures,30-04-2017,969441,101.975244,18,2930,0.47,2.99,6.3
Debentures,30-04-2017,976971,104.037845,12,2969,0.28,2.99,6.3
Debentures,30-04-2017,1010512,104.518364,7,2995,0.51,2.99,6.3
Debentures,30-04-2017,994043,99.336781,10,2754,0.27,2.99,6.3
Debentures,30-04-2017,972025,100.282122,14,800,0.09,2.99,6.3
Debentures,30-04-2017,423306,103.84841,18,2947,0.22,2.99,6.3
Debentures,30-04-2017,972509,104.405656,4,2982,0.28,2.99,6.3
Debentures,30-04-2017,994655,108.291585,15,1337,0.33,2.99,6.3
Debentures,30-04-2017,967953,103.159401,17,2947,0.35,2.99,6.3
Debentures,30-04-2017,970661,100.517923,6,2998,0.6,2.99,6.3
Debentures,30-04-2017,992754,102.049782,8,3041,0.57,2.99,6.3
Debentures,30-04-2017,989180,106.377336,4,2995,0.38,2.99,6.3
Debentures,30-04-2017,967298,104.938475,20,3013,0.24,2.99,6.3
Debentures,30-04-2017,985632,105.987141,17,2971,0.19,2.99,6.3
Debentures,30-04-2017,981911,99.479277,2,3041,0.38,2.99,6.3
Debentures,30-04-2017,1004921,106.730952,11,3066,0.16,2.99,6.3
Debentures,30-04-2017,985237,108.32486,7,2985,0.21,2.99,6.3
Debentures,30-04-2017,982023,102.806342,11,2979,0.34,2.99,6.3
Debentures,30-04-2017,974404,103.070789,20,2378,0.17,2.99,6.3
Debentures,30-04-2017,1007280,103.640366,8,2985,0.33,2.99,6.3
Debentures,30-04-2017,1014240,99.94739,16,3039,0.53,2.99,6.3
Debentures,30-04-2017,970553,107.891754,8,2939,0.26,2.99,6.3
Debentures,30-04-2017,997882,102.825441,13,3027,0.09,2.99,6.3
Debentures,30-04-2017,1001253,106.134012,16,3030,0.34,2.99,6.3
Debentures,30-04-2017,986516,100.460684,9,2974,0.6,2.99,6.3
Debentures,30-04-2017,978951,179.9737,20,2749,0.19,2.99,6.3
Debentures,30-04-2017,985287,103.667718,9,3034,0.51,2.99,6.3
Debentures,30-04-2017,987118,103.575137,15,2424,0.26,2.99,6.3
Debentures,30-04-2017,1002894,101.961745,12,2985,0.51,2.99,6.3
Debentures,30-04-2017,1001595,103.717505,18,2971,0.25,2.99,6.3
Debentures,30-04-2017,998900,179.9737,17,2991,0.14,2.99,6.3
Debentures,30-04-2017,987117,102.064884,11,1560,0.47,2.99,6.3
Debentures,30-04-2017,1004869,104.360373,12,2993,0.42,2.99,6.3
Debentures,30-04-2017,992249,106.237857,18,2975,0.49,2.99,6.3
Debentures,30-04-2017,1016093,105.514391,16,3057,0.42,2.99,6.3
Debentures,30-04-2017,966493,109.042446,8,2943,0.6,2.99,6.3
Debentures,30-04-2017,994840,101.85775,20,2982,0.23,2.99,6.3
Debentures,30-04-2017,981173,107.361395,20,3033,0.24,2.99,6.3
Debentures,30-04-2017,992452,101.977058,16,1811,0.11,2.99,6.3
Debentures,30-04-2017,994381,107.734776,18,3024,0.36,2.99,6.3
Debentures,30-04-2017,963341,104.10026,2,2945,0.36,2.99,6.3
Debentures,30-04-2017,983663,103.414227,14,2983,0.09,2.99,6.3
Debentures,30-04-2017,984149,179.9737,20,3055,0.4,2.99,6.3
Debentures,30-04-2017,991731,105.771626,19,2971,0.4,2.99,6.3
Debentures,30-04-2017,988849,103.034735,6,3037,0.6,2.99,6.3
Debentures,30-04-2017,975573,105.269855,20,1864,0.36,2.99,6.3
Debentures,30-04-2017,980622,101.977868,8,3021,0.22,2.99,6.3
Debentures,30-04-2017,980192,107.444951,19,3016,0.3,2.99,6.3
Debentures,30-04-2017,981670,107.617191,6,2941,0.45,2.99,6.3
Debentures,30-04-2017,976604,105.285989,15,2989,0.55,2.99,6.3
Debentures,30-04-2017,1016552,106.821847,4,2989,0.24,2.99,6.3
Debentures,30-04-2017,983487,106.500951,3,3014,0.46,2.99,6.3
Debentures,30-04-2017,964248,100.448872,18,1890,0.1,2.99,6.3
Debentures,30-04-2017,989343,104.320906,20,2979,0.4,2.99,6.3
Debentures,30-04-2017,967021,104.893004,10,2979,0.18,2.99,6.3
Debentures,30-04-2017,466758,103.970041,20,1498,0.45,2.99,6.3
Debentures,30-04-2017,988024,106.445207,16,3029,0.35,2.99,6.3
Debentures,30-04-2017,976150,106.806914,17,2949,0.11,2.99,6.3
Debentures,30-04-2017,962551,179.9737,17,2964,0.14,2.99,6.3
Debentures,30-04-2017,978030,107.161682,17,2973,0.3,2.99,6.3
Debentures,30-04-2017,981916,101.101007,19,3060,0.5,2.99,6.3
Debentures,30-04-2017,961878,179.9737,7,2996,0.54,2.99,6.3
Debentures,30-04-2017,989754,106.531866,20,3000,0.57,2.99,6.3
Debentures,30-04-2017,972635,105.698176,5,2944,0.37,2.99,6.3
Debentures,30-04-2017,973233,172.308809,17,2929,0.56,2.99,6.3
Debentures,30-04-2017,992132,105.553393,9,3061,0.26,2.99,6.3
Debentures,30-04-2017,417507,173.6534,18,2993,0.1,2.99,6.3
Debentures,31-05-2017,973874,101.911337,20,3000,0.13,2.18,6.1
Debentures,31-05-2017,988812,102.124492,20,2954,0.31,2.18,6.1
Debentures,31-05-2017,988523,100.266363,14,2997,0.44,2.18,6.1
Debentures,31-05-2017,1010030,104.025067,8,3068,0.23,2.18,6.1
Debentures,31-05-2017,971277,102.608392,20,2967,0.39,2.18,6.1
Debentures,31-05-2017,962655,105.189152,20,2954,0.15,2.18,6.1
Debentures,31-05-2017,1002680,100.746467,20,2980,0.16,2.18,6.1
Debentures,31-05-2017,948892,105.303664,19,3002,0.24,2.18,6.1
Debentures,31-05-2017,995028,101.416267,9,2924,0.37,2.18,6.1
Debentures,31-05-2017,1015007,101.645651,8,3033,0.2,2.18,6.1
Debentures,31-05-2017,995136,101.447057,10,3029,0.4,2.18,6.1
Debentures,31-05-2017,972049,103.254823,5,3002,0.09,2.18,6.1
Debentures,31-05-2017,978536,102.664584,20,3041,0.59,2.18,6.1
Debentures,31-05-2017,977097,166.928282,16,1065,0.6,2.18,6.1
Debentures,31-05-2017,989322,105.319114,19,3046,0.51,2.18,6.1
Debentures,31-05-2017,983969,105.675236,17,2973,0.28,2.18,6.1
Debentures,31-05-2017,988058,102.213187,6,2988,0.1,2.18,6.1
Debentures,31-05-2017,995006,107.109994,5,2990,0.26,2.18,6.1
Debentures,31-05-2017,979484,102.31267,19,3001,0.52,2.18,6.1
Debentures,31-05-2017,1004108,103.843447,20,1462,0.26,2.18,6.1
Debentures,31-05-2017,991214,106.147692,8,3026,0.54,2.18,6.1
Debentures,31-05-2017,992781,102.175493,20,3032,0.3,2.18,6.1
Debentures,31-05-2017,979764,104.152513,18,3009,0.44,2.18,6.1
Debentures,31-05-2017,993129,104.054738,8,3022,0.28,2.18,6.1
Debentures,31-05-2017,980004,101.203554,8,2933,0.51,2.18,6.1
Debentures,31-05-2017,979284,106.26525,16,2948,0.38,2.18,6.1
Debentures,31-05-2017,969251,106.056047,9,3041,0.19,2.18,6.1
