Investment type,Transaction date,Investment amount,Closing price,Holding period,Transaction fees,Market volatility,Inflation Rate,GDP Rate
Mutual Fund,31-03-2017,1085728,10.77,11,23740.49,0.4,3.89,6.7
Mutual Fund,30-04-2012,1058286,10.76,17,6448.26,0.01,10.26,5.7
Mutual Fund,31-10-2012,1373769,10.69,15,6850.94,0.13,9.75,5.4
Mutual Fund,29-02-2016,1542830,9.97,12,11567.48,0.35,5.26,7.3
Mutual Fund,31-01-2014,505117,10.64,5,16437.83,0.12,8.6,4.7
Mutual Fund,30-04-2021,559111,9.95,7,25113.48,0.36,4.23,0.9
Mutual Fund,30-11-2021,1975639,10.06,16,12699.54,0.12,4.91,8.4
Mutual Fund,31-12-2018,402128,10.01,5,8846.87,0.11,2.11,6.9
Mutual Fund,31-03-2018,903916,10.74,2,8530.38,0.08,4.28,7.3
Mutual Fund,31-08-2014,739723,10.63,2,13409.87,0.36,7.03,5.7
Mutual Fund,30-09-2019,91497,9.87,3,6318,0.5,3.99,4.7
Mutual Fund,31-01-2021,1641220,10.91,19,7654.21,0.1,4.06,-1
Mutual Fund,31-12-2020,1915145,10.69,7,17025.53,0.5,4.59,-3
Mutual Fund,30-06-2017,1679090,10.77,8,9324.89,0.48,1.46,5.9
Mutual Fund,30-04-2012,787334,10.56,1,12657.54,0.36,10.26,5.7
Mutual Fund,30-06-2020,735677,9.99,4,13589.95,0.15,6.23,1
Mutual Fund,31-10-2021,1002242,9.84,1,15810.24,0.41,4.48,13
Mutual Fund,31-05-2012,1693126,9.63,15,22118.71,0.13,10.36,5.3
Mutual Fund,31-08-2020,492763,10.79,11,24477.91,0.13,6.69,-23.9
Mutual Fund,30-11-2022,550797,10.52,13,15978.38,0.37,5.88,6.3
Mutual Fund,31-05-2019,1879501,11.12,2,6549.92,0.41,3.05,5.8
Mutual Fund,31-08-2014,368535,10.43,20,15881.45,0.14,7.03,5.7
Mutual Fund,29-02-2020,1043840,10.81,2,15585.93,0.05,6.58,4.7
Mutual Fund,30-06-2019,1663345,10.38,6,9930.97,0.08,3.18,5.3
Mutual Fund,31-08-2021,762706,10.01,7,10430.6,0.08,5.3,20.1
Mutual Fund,30-06-2022,684159,9.85,11,16516.13,0.28,7.01,7
Mutual Fund,30-09-2015,837725,10.8,14,30185.28,0.27,4.41,7.2
Mutual Fund,31-03-2017,117455,9.83,4,8643.73,0.11,3.89,6.7
Mutual Fund,31-10-2013,787358,9.55,16,12474.19,0.42,12.2,4.7
Mutual Fund,29-02-2020,610980,11.03,3,12358.01,0.48,6.58,4.7
Mutual Fund,30-09-2020,1365719,10.64,17,11787.46,0.14,7.27,-15
Mutual Fund,31-08-2021,538129,9.9,3,13755.48,0.02,5.3,20.1
Mutual Fund,30-09-2015,1058353,9.74,1,12673.25,0.01,4.41,7.2
Mutual Fund,28-02-2015,964105,10.44,7,28775,0.34,5.37,7.5
Mutual Fund,31-05-2015,198026,10.43,2,8842.86,0.09,5.01,7.5
Mutual Fund,31-05-2012,108239,11.33,15,12911.74,0.1,10.36,5.3
Mutual Fund,31-01-2018,1572481,10,20,28241.49,0.4,5.07,7
Mutual Fund,31-10-2012,345778,11.21,1,17037.21,0.15,9.75,5.4
Mutual Fund,31-05-2022,217726,9.82,16,16846.85,0.17,7.04,4.1
Mutual Fund,30-06-2016,296758,11.45,13,23492.86,0.37,5.77,7.5
Mutual Fund,31-12-2018,405514,10.65,4,9917.45,0.21,2.11,6.9
Mutual Fund,31-12-2018,1758840,10.92,6,13896.88,0.26,2.11,6.9
Mutual Fund,29-02-2016,844108,9.79,10,28025.16,0.39,5.26,7.3
Mutual Fund,30-09-2018,1064147,10.51,6,25784.72,0.39,3.17,7.7
Mutual Fund,31-07-2018,1043891,10.66,7,20529.4,0.33,4.17,8
Mutual Fund,28-02-2014,880340,9.9,11,13634.34,0.33,7.88,4.7
Mutual Fund,31-07-2015,1150682,10.56,18,20703.16,0.3,3.69,7.1
Mutual Fund,31-03-2014,655839,10.7,8,12211.75,0.08,8.25,4.6
Mutual Fund,31-10-2020,739102,10.58,1,29786,0.29,7.61,-10
Mutual Fund,30-06-2021,861534,10.78,1,34976.73,0.08,6.26,3
Mutual Fund,28-02-2019,824521,10.27,1,6844.89,0.1,2.57,6.6
Mutual Fund,31-08-2016,569503,10.66,9,23920.78,0.41,5.05,7.1
Mutual Fund,31-12-2022,333606,10.28,15,35397.52,0.5,5.72,5.1
Mutual Fund,31-05-2019,1145945,9.84,1,26950.3,0.15,3.05,5.8
Mutual Fund,31-03-2015,1205285,10.54,1,20847.46,0.11,5.25,7.4
Mutual Fund,31-10-2020,1446316,10.35,8,8040.26,0.32,7.61,-10
Mutual Fund,31-01-2021,464435,11.1,15,1041.92,0.09,4.06,-1
Mutual Fund,28-02-2018,796854,10.3,5,7597.75,0.17,4.44,7.2
Mutual Fund,30-06-2022,310707,10.16,6,11536.62,0.16,7.01,7
Mutual Fund,30-11-2015,340649,11.26,10,11999.54,0.16,5.41,7.4
Mutual Fund,30-06-2013,1756118,9.84,12,20149.81,0.09,10.5,4.6
Mutual Fund,31-05-2018,1624828,10.74,7,17652.36,0.13,4.87,7.7
Mutual Fund,30-09-2019,399717,10.36,7,25087.22,0.38,3.99,4.7
Mutual Fund,31-10-2016,316886,10.51,8,7098.5,0.11,4.2,7.3
Mutual Fund,28-02-2022,1632398,10.34,4,16084.09,0.04,6.07,5.4
Mutual Fund,30-06-2013,1428052,10.02,1,14649.09,0.14,10.5,4.6
Mutual Fund,30-09-2014,1400736,10.63,10,15025.53,0.45,5.63,5.5
Mutual Fund,30-04-2013,1212414,10.79,3,4385.77,0.1,9.6,4.7
Mutual Fund,31-10-2019,1598827,10.87,2,12452.03,0.39,4.62,4.5
Mutual Fund,31-12-2017,1218736,10.3,5,28611.02,0.32,5.21,6.7
Mutual Fund,31-03-2015,771040,11.6,5,24821.69,0.13,5.25,7.4
Mutual Fund,31-01-2016,651371,9.86,14,14742.79,0.15,5.69,7.2
Mutual Fund,31-07-2022,1410776,9.81,4,29379.11,0.26,6.71,9
Mutual Fund,31-01-2020,1479336,10.1,5,9559.77,0.14,7.59,4.7
Mutual Fund,31-07-2015,1044282,9.97,10,10265.57,0.1,3.69,7.1
Mutual Fund,30-11-2021,1074028,9.97,6,10327.4,0.15,4.91,8.4
Mutual Fund,30-04-2021,813703,10.75,1,32576.53,0.43,4.23,0.9
Mutual Fund,30-06-2015,649649,10.47,7,25344.16,0.26,5.4,7.3
Mutual Fund,31-10-2021,325433,11.46,3,14978.64,0.03,4.48,13
Mutual Fund,31-08-2013,842222,10.5,1,14109.05,0.33,10.6,4.4
Mutual Fund,31-05-2016,299780,10.45,15,11320.91,0.17,5.76,7.9
Mutual Fund,28-02-2015,1975639,9.85,2,5049.11,0.26,5.37,7.5
Mutual Fund,31-03-2012,345437,10.63,18,16009.97,0.43,9.47,5.9
Mutual Fund,30-09-2015,1635385,10.97,7,7444.83,0.07,4.41,7.2
Mutual Fund,31-07-2015,689065,10.57,14,11060.48,0.11,3.69,7.1
Mutual Fund,30-04-2019,277674,10.32,11,33310.07,0.32,2.99,6.1
Mutual Fund,31-07-2014,349717,10.47,16,18559.57,0.45,7.39,5
Mutual Fund,31-12-2022,298905,9.52,2,22308.91,0.46,5.72,5.1
Mutual Fund,31-03-2017,1577736,10.02,4,8923.33,0.1,3.89,6.7
Mutual Fund,29-02-2020,460873,9.66,18,27899.21,0.37,6.58,4.7
Mutual Fund,31-07-2015,866405,10.37,20,9147.83,0.29,3.69,7.1
Mutual Fund,31-03-2019,1683123,10.4,12,23502.59,0.4,2.86,6.3
Mutual Fund,31-12-2016,926712,9.94,15,11368.93,0.23,3.41,7.1
Mutual Fund,31-05-2019,402597,9.86,6,18050.06,0.39,3.05,5.8
Mutual Fund,31-07-2013,201995,10.53,7,10061.33,0.48,10.6,4.5
Mutual Fund,30-11-2020,765434,11.37,4,12884.16,0.33,6.93,-7.5
Mutual Fund,29-02-2016,1969500,10.51,1,32123.87,0.29,5.26,7.3
Mutual Fund,31-01-2012,557660,9.78,7,22940.06,0.11,7.65,6.3
Mutual Fund,31-07-2021,1552679,10.45,1,12183.2,0.37,5.59,10
Mutual Fund,30-04-2021,1881856,10.65,3,14553.94,0.42,4.23,0.9
Mutual Fund,31-05-2019,115262,10.11,1,24137.72,0.28,3.05,5.8
Mutual Fund,31-01-2017,777918,10.13,5,12216.34,0.22,3.17,7.1
Mutual Fund,30-11-2014,1975639,10.81,3,12307.69,0.2,3.27,5.3
Mutual Fund,30-04-2014,64682,10.02,5,21823.84,0.39,8.48,4.6
Mutual Fund,31-12-2020,263782,10.02,3,10782.8,0.28,4.59,-3
Mutual Fund,31-08-2018,734550,11.05,6,14294.9,0.34,3.69,8.2
Mutual Fund,30-06-2016,40632,10.64,4,26690.72,0.35,5.77,7.5
Mutual Fund,31-05-2020,1694229,9.79,6,19124.15,0.09,6.27,3.1
Mutual Fund,31-01-2013,996029,11.42,11,12594.33,0.16,8.6,4.9
Mutual Fund,30-06-2018,1492712,10,19,14130.4,0.25,4.92,7.9
Mutual Fund,31-01-2014,1179077,11.41,10,26281.12,0.3,8.6,4.7
Mutual Fund,30-11-2012,295662,10.49,17,24439.26,0.47,9.9,5.3
Mutual Fund,30-09-2013,618798,11.44,3,6066.01,0.4,11.2,4.6
Mutual Fund,30-11-2021,1558699,10.45,12,27728.51,0.5,4.91,8.4
Mutual Fund,31-05-2016,542598,9.82,7,7261.21,0.14,5.76,7.9
Mutual Fund,31-12-2022,399007,10.68,13,13241.29,0.37,5.72,5.1
Mutual Fund,30-09-2019,1531655,10.03,4,9554.23,0.07,3.99,4.7
Mutual Fund,31-12-2013,640043,10.78,18,27968.1,0.33,10.6,4.8
Mutual Fund,30-04-2019,419965,9.97,5,10182.02,0.1,2.99,6.1
Mutual Fund,30-04-2015,778894,11.23,8,7502.59,0.38,4.87,7.4
Mutual Fund,31-01-2020,217468,10.55,2,19534.53,0.37,7.59,4.7
Mutual Fund,30-06-2021,1349840,9.85,5,10979.86,0.11,6.26,3
Mutual Fund,29-02-2016,48799,10.58,15,28365.9,0.13,5.26,7.3
Mutual Fund,30-09-2022,516150,10.72,1,15929.86,0.37,7.41,9
Mutual Fund,31-08-2020,334181,9.99,12,11786.76,0.07,6.69,-23.9
Mutual Fund,30-06-2020,1421151,9.86,14,20483.85,0.48,6.23,1
Mutual Fund,31-10-2014,1194820,9.83,1,14174.92,0.1,4.62,5.3
Mutual Fund,31-08-2018,1557923,9.72,5,25714.91,0.04,3.69,8.2
Mutual Fund,31-12-2018,1079100,10.81,13,27844.98,0.04,2.11,6.9
Mutual Fund,31-08-2013,1693279,10.67,16,12809.22,0.37,10.6,4.4
Mutual Fund,30-09-2022,1975639,9.76,14,7187.03,0.14,7.41,9
Mutual Fund,31-07-2022,1148302,11.35,17,14819.63,0.37,6.71,9
Mutual Fund,31-12-2018,1707727,10.38,6,16249.49,0.12,2.11,6.9
Mutual Fund,31-08-2013,13024,10.26,9,21912.99,0.11,10.6,4.4
Mutual Fund,30-09-2018,754880,9.8,14,23282.42,0.09,3.17,7.7
Mutual Fund,30-09-2016,1704878,10.49,3,12650.84,0.12,4.39,7.2
Mutual Fund,30-11-2014,1499257,11.63,5,11090.34,0.19,3.27,5.3
Mutual Fund,30-11-2012,13024,9.63,10,25512.21,0.39,9.9,5.3
Mutual Fund,30-11-2021,889255,9.95,13,15326.42,0.19,4.91,8.4
Mutual Fund,31-03-2018,376272,10.36,5,9567,0.35,4.28,7.3
Mutual Fund,30-11-2021,1863022,10.09,5,7850.24,0.09,4.91,8.4
Mutual Fund,31-12-2013,601515,9.67,20,14165.07,0.15,10.6,4.8
Mutual Fund,31-03-2012,1460584,9.53,9,9452.48,0.12,9.47,5.9
Mutual Fund,30-11-2015,409107,10.74,6,9849.79,0.09,5.41,7.4
Mutual Fund,29-02-2016,676053,9.76,15,29189.02,0.18,5.26,7.3
Mutual Fund,31-08-2014,1154202,10.47,7,18088.89,0.5,7.03,5.7
Mutual Fund,31-10-2014,385269,10.67,1,11963.6,0.32,4.62,5.3
Mutual Fund,30-11-2017,748483,9.92,3,16203.98,0.45,4.88,6.3
Mutual Fund,30-06-2015,1478590,10.72,11,27826.51,0.12,5.4,7.3
Mutual Fund,29-02-2020,762388,11.09,14,12436.46,0.29,6.58,4.7
Mutual Fund,31-07-2014,447645,10.7,5,13870.47,0.29,7.39,5
Mutual Fund,30-11-2020,1590641,9.94,3,13713.9,0.35,6.93,-7.5
Mutual Fund,31-07-2016,1104965,10.33,2,6412.28,0.48,6.07,7.3
Mutual Fund,31-10-2013,462854,9.77,13,14626.12,0.45,12.2,4.7
Mutual Fund,31-07-2013,1527967,10.22,5,12028.98,0.14,10.6,4.5
Mutual Fund,31-05-2017,930318,10.63,4,19830.3,0.17,2.18,6.1
Mutual Fund,31-03-2019,1223452,10.15,1,10661.14,0.43,2.86,6.3
Mutual Fund,31-12-2014,660276,11.3,20,15695.95,0.28,4.28,6
Mutual Fund,29-02-2016,483700,10.43,7,14208.13,0.02,5.26,7.3
Mutual Fund,31-08-2015,866918,11.29,12,16944.31,0.09,3.74,7
Mutual Fund,31-08-2016,413041,11.49,5,34307.3,0.13,5.05,7.1
Mutual Fund,31-05-2019,103190,10.63,8,14505.47,0.37,3.05,5.8
Mutual Fund,31-07-2014,513715,10.7,3,35623.33,0.1,7.39,5
Mutual Fund,30-09-2012,126797,9.61,9,15324.52,0.44,9.73,5.4
Mutual Fund,30-04-2015,1521871,9.9,5,17224.93,0.37,4.87,7.4
Mutual Fund,31-12-2016,1439970,10.64,16,6183.65,0.12,3.41,7.1
Mutual Fund,30-09-2015,1469302,10.08,6,11929.7,0.07,4.41,7.2
Mutual Fund,30-09-2021,728317,10.14,12,10232.47,0.33,4.35,15
Mutual Fund,31-10-2013,670686,9.86,3,13524.34,0.42,12.2,4.7
Mutual Fund,30-04-2015,1282021,10.67,6,34065.84,0.3,4.87,7.4
Mutual Fund,31-01-2013,413114,11.21,5,17709.99,0.14,8.6,4.9
Mutual Fund,30-09-2020,1542566,9.76,16,11983.34,0.08,7.27,-15
Mutual Fund,30-04-2018,1911223,10.52,1,17666.47,0.16,4.58,7.5
Mutual Fund,30-04-2015,1450215,11.53,2,18458.57,0.27,4.87,7.4
Mutual Fund,30-06-2021,1337215,9.74,4,8549.66,0.1,6.26,3
Mutual Fund,31-07-2019,1239551,10.57,2,9555.15,0.28,3.19,5.1
Mutual Fund,31-01-2012,1454401,10.98,3,24538.75,0.14,7.65,6.3
Mutual Fund,30-09-2019,534821,9.97,3,27085,0.43,3.99,4.7
Mutual Fund,31-10-2015,589007,10.77,5,20843.14,0.11,5,7.4
Mutual Fund,31-12-2020,509647,10.6,5,33152.64,0.14,4.59,-3
Mutual Fund,31-10-2018,1410037,10.64,15,10490.01,0.42,3.38,7.3
Mutual Fund,31-12-2013,486748,10.01,7,10488.35,0.45,10.6,4.8
Mutual Fund,30-09-2018,495588,10.57,7,12462.77,0.09,3.17,7.7
Mutual Fund,31-10-2022,615674,10.06,8,15346.87,0.1,6.77,7
Mutual Fund,31-03-2019,720053,10.39,3,30357.34,0.05,2.86,6.3
Mutual Fund,31-03-2019,1519366,10.7,4,31512.08,0.13,2.86,6.3
Mutual Fund,31-05-2022,463185,10.62,6,11527.84,0.26,7.04,4.1
Mutual Fund,31-03-2021,1679184,10.82,4,11238.58,0.13,5.52,0.6
Mutual Fund,31-10-2016,919847,9.89,5,7542.14,0.08,4.2,7.3
Mutual Fund,31-03-2020,895793,10.5,15,10371.73,0.09,5.84,4.1
Mutual Fund,30-11-2014,698793,10.23,2,17850.86,0.38,3.27,5.3
Mutual Fund,31-03-2021,1670166,10.78,7,30316.64,0.46,5.52,0.6
Mutual Fund,31-03-2021,328639,10,1,7646.36,0.31,5.52,0.6
Mutual Fund,30-09-2014,838355,10.66,3,17938.5,0.13,5.63,5.5
Mutual Fund,31-07-2018,161766,11.4,4,9604.91,0.38,4.17,8
Mutual Fund,31-07-2012,517174,10.56,2,3833.22,0.12,9.86,5.3
Mutual Fund,31-03-2019,1808030,9.74,16,14233.57,0.4,2.86,6.3
Mutual Fund,29-02-2020,134507,11.37,2,8062.11,0.14,6.58,4.7
Mutual Fund,31-03-2018,598820,10.41,3,14393.52,0.18,4.28,7.3
Mutual Fund,31-08-2021,1438501,10.79,16,17142.74,0.42,5.3,20.1
Mutual Fund,31-01-2019,971581,10.66,6,4870.32,0.13,1.97,6.7
Mutual Fund,31-12-2012,752072,9.96,5,11004.66,0.15,10.56,5.1
Mutual Fund,28-02-2018,504532,10.85,19,9015.92,0.02,4.44,7.2
Mutual Fund,30-06-2020,671731,10.64,3,8548.83,0.5,6.23,1
Mutual Fund,28-02-2022,690228,9.87,13,23527.04,0.34,6.07,5.4
Mutual Fund,31-10-2016,1152566,10.47,18,7014.24,0.27,4.2,7.3
Mutual Fund,28-02-2014,1235257,10,17,13578.15,0.09,7.88,4.7
Mutual Fund,30-11-2018,1710594,10.36,18,23581.45,0.11,2.33,7.1
Mutual Fund,30-11-2020,1276361,10.66,4,17036.73,0.41,6.93,-7.5
Mutual Fund,31-10-2015,388446,10.26,11,10678.17,0.37,5,7.4
Mutual Fund,31-01-2012,1641719,11.38,4,12228.04,0.12,7.65,6.3
Mutual Fund,31-10-2021,1534567,10.49,3,12321.83,0.45,4.48,13
Mutual Fund,31-08-2022,1154954,10.48,6,16100.77,0.1,7,13.5
Mutual Fund,31-10-2019,1958134,10.42,1,11198.66,0.41,4.62,4.5
Mutual Fund,31-03-2020,447345,10.08,13,16614.02,0.46,5.84,4.1
Mutual Fund,31-05-2019,288164,10.47,3,9410.57,0.32,3.05,5.8
Mutual Fund,30-04-2017,1002100,10.76,15,13290.41,0.43,2.99,6.3
Mutual Fund,30-04-2014,767581,9.85,9,12053.64,0.44,8.48,4.6
Mutual Fund,31-12-2013,574036,10.07,6,9186.43,0.5,10.6,4.8
Mutual Fund,31-05-2017,1687057,10.38,6,15593.84,0.33,2.18,6.1
Mutual Fund,31-12-2014,1367091,10.72,6,14645.16,0.37,4.28,6
Mutual Fund,30-06-2017,1371050,10.47,2,4032,0.25,1.46,5.9
Mutual Fund,31-07-2019,114729,10.51,1,14364.65,0.17,3.19,5.1
Mutual Fund,31-08-2017,639663,9.9,8,9124.97,0.42,2.28,5.7
Mutual Fund,30-06-2020,1185273,9.8,9,16446.43,0.16,6.23,1
Mutual Fund,31-03-2016,742150,11.63,11,14304.76,0.17,4.83,7.5
Mutual Fund,31-10-2017,159254,11.27,7,21612.25,0.5,3.58,6.1
Mutual Fund,31-01-2014,911992,10.79,2,7469.06,0.5,8.6,4.7
Mutual Fund,31-12-2021,1646036,10.32,6,23220.02,0.35,5.66,6.2
Mutual Fund,31-07-2013,1616796,10.47,5,10395.04,0.39,10.6,4.5
Mutual Fund,30-04-2018,1546214,10.58,5,15124.01,0.39,4.58,7.5
Mutual Fund,31-01-2017,331626,10.69,1,5579.75,0.33,3.17,7.1
Mutual Fund,31-10-2017,205349,10,15,18428.77,0.39,3.58,6.1
Mutual Fund,30-09-2014,640780,10.6,2,14816.5,0.03,5.63,5.5
Mutual Fund,30-09-2016,345997,10.72,4,7333.48,0.43,4.39,7.2
Mutual Fund,30-06-2022,758752,9.51,3,27898.94,0.07,7.01,7
Mutual Fund,31-05-2022,585325,11.21,4,10463.94,0.32,7.04,4.1
Mutual Fund,28-02-2018,1581423,10.25,9,17067.47,0.25,4.44,7.2
Mutual Fund,31-12-2021,1659151,10.24,2,21984.49,0.19,5.66,6.2
Mutual Fund,31-03-2015,597820,10.61,5,14548.57,0.1,5.25,7.4
Mutual Fund,31-12-2013,479570,9.59,13,22901.56,0.13,10.6,4.8
Mutual Fund,31-08-2012,583262,10.76,6,6613.74,0.09,10.03,5.5
Mutual Fund,30-06-2021,1631319,10.61,17,14239.29,0.09,6.26,3
Mutual Fund,28-02-2013,716175,9.82,19,13345,0.08,7.9,4.5
Mutual Fund,31-10-2017,582801,10.59,6,26449.19,0.14,3.58,6.1
Mutual Fund,31-05-2018,681810,9.71,5,23586.75,0.35,4.87,7.7
Mutual Fund,30-09-2013,1807908,10.88,7,23312.37,0.36,11.2,4.6
Mutual Fund,31-01-2021,890893,10.3,7,12249.13,0.19,4.06,-1
Mutual Fund,31-03-2015,1720415,11.34,12,7014.81,0.24,5.25,7.4
Mutual Fund,31-01-2016,750267,9.56,1,18661.17,0.31,5.69,7.2
Mutual Fund,31-08-2015,239777,10.58,16,14584.54,0.49,3.74,7
Mutual Fund,31-07-2018,13024,9.86,11,17305.25,0.42,4.17,8
Mutual Fund,31-08-2022,750989,10.4,7,12123.35,0.5,7,13.5
Mutual Fund,31-12-2020,174003,11.5,12,20814.39,0.38,4.59,-3
Mutual Fund,31-07-2019,291041,10.15,5,7752.96,0.12,3.19,5.1
Mutual Fund,31-07-2012,1062624,10.01,2,8481.74,0.08,9.86,5.3
Mutual Fund,31-07-2018,265178,10.57,1,1122.6,0.15,4.17,8
Mutual Fund,30-04-2020,817027,10.66,6,5720.3,0.44,7.22,3.7
Mutual Fund,31-03-2022,543335,10.59,11,11858.07,0.1,6.95,4.9
Mutual Fund,31-03-2016,929623,9.68,14,8977.9,0.15,4.83,7.5
Mutual Fund,31-08-2016,1451540,10.57,12,35031.1,0.48,5.05,7.1
Mutual Fund,31-10-2018,455836,11.38,3,15236.11,0.19,3.38,7.3
Mutual Fund,30-09-2019,752022,10.18,16,12138.66,0.25,3.99,4.7
Mutual Fund,30-09-2017,719729,10.59,7,23202.94,0.45,2.28,6
Mutual Fund,31-10-2016,463169,11.59,7,13713.8,0.27,4.2,7.3
Mutual Fund,31-12-2013,1409031,10,15,8613.5,0.39,10.6,4.8
Mutual Fund,30-11-2020,1169152,10.67,7,26724.84,0.43,6.93,-7.5
Mutual Fund,30-11-2017,306518,11.18,4,17063.05,0.05,4.88,6.3
Mutual Fund,31-08-2022,1386892,10.14,1,14331.97,0.14,7,13.5
Mutual Fund,30-06-2013,1711738,10.52,1,14241.6,0.45,10.5,4.6
Mutual Fund,30-06-2016,371664,10.59,9,15607.08,0.36,5.77,7.5
Mutual Fund,31-01-2020,957821,9.9,5,8497.73,0.09,7.59,4.7
Mutual Fund,30-09-2014,847263,10.45,12,10807.45,0.12,5.63,5.5
Mutual Fund,31-07-2012,13024,9.81,19,6165.88,0.17,9.86,5.3
Mutual Fund,31-01-2013,571356,10.63,3,30701.45,0.12,8.6,4.9
Mutual Fund,31-05-2021,1975639,9.98,16,15033.58,0.2,6.3,1.6
Mutual Fund,30-06-2017,13024,10.76,6,10637.73,0.24,1.46,5.9
Mutual Fund,31-08-2022,1728573,10.71,5,13089.3,0.4,7,13.5
Mutual Fund,31-08-2018,519611,10.09,7,15367.54,0.09,3.69,8.2
Mutual Fund,31-05-2014,795469,9.96,6,9836.74,0.23,8.33,4.6
Mutual Fund,31-05-2020,1267314,10.52,12,21238.42,0.46,6.27,3.1
Mutual Fund,31-08-2021,275490,10.67,3,2491.04,0.32,5.3,20.1
Mutual Fund,30-06-2015,955033,10.8,13,7057.7,0.12,5.4,7.3
Mutual Fund,28-02-2018,1128445,9.81,20,33979.37,0.3,4.44,7.2
Mutual Fund,31-01-2017,105317,9.89,7,14117.88,0.43,3.17,7.1
Mutual Fund,31-12-2012,1030282,10.06,6,10915.39,0.04,10.56,5.1
Mutual Fund,31-10-2021,287134,11.63,5,10803.84,0.4,4.48,13
Mutual Fund,30-11-2020,716339,10.63,5,26519.93,0.42,6.93,-7.5
Mutual Fund,31-03-2020,1730301,10.73,3,6763.56,0.12,5.84,4.1
Mutual Fund,31-08-2016,410308,10.65,3,36374.97,0.43,5.05,7.1
Mutual Fund,31-08-2019,13024,9.88,15,12102.44,0.16,3.28,5
Mutual Fund,29-02-2012,518735,11.4,10,16321.51,0.15,8.83,6.1
Mutual Fund,30-09-2020,1964269,10.19,1,9944.63,0.4,7.27,-15
Mutual Fund,30-09-2022,1140644,10.81,7,22775.75,0.35,7.41,9
Mutual Fund,30-11-2021,52394,9.72,12,26838.35,0.17,4.91,8.4
Mutual Fund,30-09-2016,13024,10.53,15,13337.84,0.37,4.39,7.2
Mutual Fund,31-03-2016,374969,10.32,14,7400.3,0.16,4.83,7.5
Mutual Fund,31-01-2020,1081700,10.46,4,8590.15,0.38,7.59,4.7
Mutual Fund,31-12-2019,1693178,10.07,7,6113.42,0.19,7.75,4.6
Mutual Fund,31-10-2016,117872,9.98,16,13143.17,0.39,4.2,7.3
Mutual Fund,30-04-2017,882924,10.59,6,15129.3,0.18,2.99,6.3
Mutual Fund,31-10-2019,1371944,9.7,7,6628.58,0.41,4.62,4.5
Mutual Fund,31-08-2020,394288,10.54,10,9912.05,0.15,6.69,-23.9
Mutual Fund,31-07-2021,875202,9.92,12,13660.09,0.16,5.59,10
Mutual Fund,30-04-2015,761087,10.52,5,6389.9,0.5,4.87,7.4
Mutual Fund,31-01-2019,1766877,9.84,3,26097.08,0.14,1.97,6.7
Mutual Fund,30-09-2020,632156,9.97,15,7410.18,0.14,7.27,-15
Mutual Fund,31-12-2012,752325,10.8,14,12647.35,0.14,10.56,5.1
Mutual Fund,31-05-2016,1537022,10.69,17,8918.12,0.29,5.76,7.9
Mutual Fund,30-04-2019,1705483,11.15,4,15409.28,0.12,2.99,6.1
Mutual Fund,31-12-2018,1502273,11.49,7,13067.99,0.11,2.11,6.9
Mutual Fund,31-10-2020,1975639,10.57,7,1476.08,0.26,7.61,-10
Mutual Fund,31-12-2018,884413,10.6,5,15603.13,0.41,2.11,6.9
Mutual Fund,30-06-2017,1533844,10.11,13,8934.58,0.31,1.46,5.9
Mutual Fund,31-07-2017,13024,10.58,7,14537.38,0.22,2.36,5.7
Mutual Fund,28-02-2013,721962,10.85,8,16640.69,0.19,7.9,4.5
Mutual Fund,31-08-2015,1516266,11.63,5,14678.35,0.12,3.74,7
Mutual Fund,31-07-2020,1343792,10.38,7,31992.42,0.49,6.73,-15
Mutual Fund,31-03-2021,13024,10.42,5,11634.44,0.13,5.52,0.6
Mutual Fund,31-12-2016,302743,10.09,12,9369.42,0.19,3.41,7.1
Mutual Fund,30-11-2015,1275265,9.65,14,14155.72,0.11,5.41,7.4
Mutual Fund,31-01-2021,1094726,10.47,1,16215.66,0.11,4.06,-1
Mutual Fund,31-07-2015,87093,10.06,18,26835.61,0.1,3.69,7.1
Mutual Fund,31-07-2018,1357748,10.59,16,7169.66,0.43,4.17,8
Mutual Fund,30-11-2017,668437,10.49,15,30208.88,0.37,4.88,6.3
Mutual Fund,31-01-2016,594236,11.25,6,13844.07,0.37,5.69,7.2
Mutual Fund,31-08-2016,388095,10.33,20,8743.89,0.13,5.05,7.1
Mutual Fund,31-10-2016,1209159,9.59,16,1902.49,0.27,4.2,7.3
Mutual Fund,28-02-2015,1539661,10.84,11,9170.35,0.34,5.37,7.5
Mutual Fund,31-07-2018,445359,10.9,1,28579.46,0.37,4.17,8
Mutual Fund,31-03-2013,838070,9.76,4,4029.75,0.11,8.3,4.6
Mutual Fund,30-11-2016,495338,10.5,6,2913.31,0.44,3.63,7.3
Mutual Fund,30-09-2016,486290,10.69,1,5822.31,0.5,4.39,7.2
Mutual Fund,31-08-2019,724118,10.77,7,19292.68,0.01,3.28,5
Mutual Fund,30-06-2019,747626,10.44,5,14610.68,0.43,3.18,5.3
Mutual Fund,31-08-2017,1334427,11.09,2,30873.78,0.14,2.28,5.7
Mutual Fund,30-09-2022,547368,9.71,4,15663.91,0.13,7.41,9
Mutual Fund,28-02-2022,1759791,9.83,9,22999.95,0.23,6.07,5.4
Mutual Fund,31-10-2013,1841371,10.39,13,21480.55,0.15,12.2,4.7
