Investment type,Transaction date,Investment amount,Closing price,Holding period,Transaction fees,Market volatility,Inflation Rate,GDP Rate
Gold,31-03-2020,765188,31014.00,3,22098.55,0.54,7.9,4.5
Gold,29-02-2020,1204262,31120.00,5,51386.03,0.3,1.46,5.9
Gold,31-10-2019,1471232,30882.00,1,10252.66,0.11,5.66,6.2
Gold,31-03-2013,1954286,24789.00,2,39608.73,0.64,4.39,7.2
Gold,30-04-2012,1342081,47439.00,1,22653.76,0.65,9.9,5.3
Gold,30-04-2020,538631,50530.00,2,74280.81,0.3,7.79,4.9
Gold,31-12-2019,1990090,44647.00,5,67605.33,0.47,9.6,4.7
Gold,31-07-2013,896307,51809.00,1,10924.67,0.77,10.56,5.1
Gold,31-07-2013,1780075,24952.00,2,64643.02,0.24,4.62,5.3
Gold,31-05-2013,575875,50924.00,8,26684.95,0.18,3.69,7.1
Gold,31-01-2019,597656,48807.00,6,41270.93,0.77,6.07,7.3
Gold,31-05-2017,503168,24952.00,6,23529.29,0.19,1.46,5.9
Gold,31-07-2020,1918832,46817.00,3,68528.37,0.46,7.79,4.9
Gold,31-07-2022,288343,34714.00,7,14368.09,0.1,3.89,6.7
Gold,31-08-2014,1417784,41012.00,8,54913.32,0.31,2.36,5.7
Gold,30-11-2017,1479180,50520.00,5,46366.95,0.59,4.2,7.3
Gold,28-02-2014,805816,30116.00,8,36155.87,0.51,4.87,7.4
Gold,30-04-2012,847902,44418.00,1,43783.79,0.29,6.69,-23.9
Gold,29-02-2016,1010059,30582.00,7,45821.47,0.06,3.63,7.3
Gold,31-07-2012,57133,28341.00,9,52759.18,0.67,4.44,7.2
Gold,31-07-2022,242703,50070.00,3,25451.74,0.66,7.41,9
Gold,31-12-2012,1213773,33947.00,6,12112.03,0.61,2.33,7.1
Gold,31-07-2017,861001,25114.00,1,66156.16,0.57,3.65,7
Gold,30-09-2015,967652,27794.00,8,41013.16,0.44,6.07,5.4
Gold,31-01-2021,1128860,29513.00,3,72888.16,0.59,5.88,6.3
Gold,31-03-2022,460128,50520.00,6,79561.96,0.44,4.91,8.4
Gold,30-09-2016,568947,28588.00,6,31082.63,0.43,5.59,10
Gold,30-06-2020,697897,54779.00,4,29090.57,0.12,6.07,5.4
Gold,31-07-2013,1204152,31631.00,7,71981.37,0.52,4.28,6
Gold,31-03-2022,404321,34714.00,5,69757.39,0.36,10.6,4.5
Gold,31-07-2021,523364,47840.00,1,56551.76,0.02,2.28,5.7
Gold,31-12-2016,1653225,38842.00,1,73172.14,0.69,10.6,4.8
Gold,29-02-2012,1990090,26994.00,1,71680.55,0.15,10.36,5.3
Gold,30-09-2021,894128,28470.00,1,17886.92,0.54,2.99,6.1
Gold,30-04-2016,917584,51809.00,1,60490.41,0.66,3.89,6.7
Gold,31-10-2017,1990090,29513.00,5,60981.13,0.73,2.99,6.3
Gold,31-01-2016,1137623,28872.00,3,70316.87,0.52,3.69,7.1
Gold,30-09-2016,327114,30851.00,8,15605.25,0.5,5.52,0.6
Gold,30-09-2012,1717346,29372.00,2,79603.6,0.74,8.6,4.9
Gold,31-08-2019,1670477,26994.00,1,79603.6,0.47,6.58,4.7
Gold,31-12-2013,594969,30057.00,8,38853.3,0.25,4.88,6.3
Gold,31-05-2018,1065076,31115.00,7,18298.94,0.3,4.87,7.7
Gold,30-04-2013,57133,54779.00,6,17331.12,0.19,6.23,1
Gold,30-09-2019,1361547,51099.00,2,61162.55,0.57,4.17,8
Gold,31-10-2021,573400,29250.00,2,31903.36,0.2,5.88,6.3
Gold,31-07-2019,937222,31120.00,2,21337.88,0.47,1.46,5.9
Gold,30-06-2016,1411261,27151.00,2,79603.6,0.55,5,7.4
Gold,31-12-2020,369762,31229.00,7,34588.44,0.53,7.59,4.7
Gold,31-05-2019,1033844,47439.00,8,11961.74,0.21,2.18,6.1
Gold,31-12-2018,1925086,47840.00,4,79603.6,0.47,4.23,0.9
Gold,30-06-2018,592405,27788.00,3,46060.27,0.62,3.41,7.1
Gold,31-05-2016,996452,26709.00,2,28669.42,0.71,3.19,5.1
Gold,30-04-2018,1082345,33431.00,7,61938.58,0.46,1.46,5.9
Gold,28-02-2014,417034,30064.00,1,60782.81,0.52,6.27,3.1
Gold,31-03-2020,546299,41012.00,8,75088.87,0.14,5.72,5.1
Gold,30-09-2019,937900,28612.00,8,20772.91,0.25,9.4,4.8
Gold,30-06-2018,220733,30064.00,8,19332.6,0.55,4.83,7.5
Gold,31-07-2015,565496,26709.00,2,20520.49,0.2,2.99,6.1
Gold,31-10-2021,57133,31229.00,7,14477,0.46,5.25,7.4
Gold,30-04-2018,1778101,27700.00,1,66424.24,0.71,5.76,7.9
Gold,31-12-2012,1176846,25114.00,5,31333.82,0.79,5.25,7.4
Gold,31-08-2014,774074,26866.00,1,37293.21,0.02,2.36,5.7
Gold,31-01-2017,1643507,30116.00,3,73246.34,0.62,2.99,6.3
Gold,30-06-2018,207504,29482.00,7,46728.65,0.75,10.6,4.8
Gold,31-01-2015,454598,29063.00,8,71101.27,0.51,6.23,1
Gold,30-04-2012,195572,46431.00,2,36342.31,0.32,5.77,7.5
Gold,31-12-2022,1152478,34714.00,3,75088.23,0.56,6.26,3
Gold,30-06-2012,1058273,31229.00,2,9317.92,0.09,2.11,6.9
Gold,31-03-2019,1350472,31014.00,5,65991.27,0.67,5.54,4.5
Gold,31-05-2019,1653413,30064.00,3,77177.55,0.75,5.69,7.2
Gold,31-01-2019,501567,29549.00,1,28485.29,0.4,4.48,13
Gold,31-01-2021,1251168,31120.00,4,36653.25,0.37,6.01,5.1
Gold,31-01-2015,1073029,27911.00,7,39458.67,0.41,4.59,-3
Gold,31-10-2019,57133,30116.00,9,67136.97,0.26,5.84,4.1
Gold,31-08-2012,1448477,46858.00,8,54441.52,0.52,2.11,6.9
Gold,30-11-2018,1917385,38300.00,1,23193.35,0.5,9.6,4.7
Gold,31-01-2022,1852409,50232.00,7,37477.89,0.64,4.35,15
Gold,31-07-2017,1990090,50719.00,4,59354.34,0.75,3.38,7.3
Gold,30-11-2015,1767543,30856.00,3,78084.27,0.13,4.23,0.9
Gold,31-03-2019,972584,30882.00,2,79603.6,0.43,11.2,4.6
Gold,31-01-2014,750670,31120.00,4,40515.01,0.14,3.17,7.1
Gold,30-06-2018,1990090,41763.00,6,47697.47,0.79,9.6,4.7
Gold,31-12-2014,1129522,54779.00,6,62310.11,0.32,4.44,7.2
Gold,31-10-2015,524115,37961.00,8,32083.69,0.55,6.77,7
Gold,30-11-2022,1137283,30814.00,3,24138.05,0.35,5.47,7.7
Gold,31-08-2017,599620,29250.00,3,61514.8,0.39,5.07,7
Gold,30-09-2014,610941,32131.00,6,28753.41,0.43,4.87,7.4
Gold,30-09-2020,1678421,50530.00,1,36949.83,0.65,5.69,7.2
Gold,31-01-2019,519144,47439.00,4,25035.87,0.72,9.47,5.9
Gold,31-10-2016,350511,33431.00,8,57002.68,0.67,3.69,8.2
Gold,30-04-2016,1535910,50070.00,1,60698.17,0.7,7.59,4.7
Gold,29-02-2012,1600842,29638.00,6,30207.33,0.52,6.07,7.3
Gold,31-07-2018,581344,46221.00,10,23857.6,0.63,3.28,5
Gold,31-10-2022,1897335,33100.00,9,60081.46,0.34,7.9,4.5
Gold,31-10-2022,682606,28078.00,3,19891.31,0.64,2.11,6.9
Gold,31-10-2019,1374119,30947.00,8,26743.69,0.48,11.2,4.6
Gold,30-06-2022,1108635,28076.00,1,78376.19,0.07,9.4,4.8
Gold,30-11-2018,740398,48861.00,7,52955.1,0.47,11.2,4.6
Gold,30-09-2020,1344645,47840.00,8,56789.11,0.78,7,13.5
Gold,31-10-2014,1916552,36873.00,3,79603.6,0.49,4.17,8
Gold,31-10-2022,716358,28905.00,2,45390.81,0.45,2.99,6.1
Gold,30-06-2019,423108,28470.00,7,9172.29,0.57,10.6,4.4
Gold,31-05-2013,1031341,29549.00,1,54050.47,0.73,9.9,5.3
Gold,31-08-2017,1790906,29063.00,2,36946.16,0.72,10.6,4.4
Gold,30-04-2016,1036225,31631.00,6,26401.95,0.28,8.3,4.6
Gold,30-04-2014,242278,29437.00,2,23500.83,0.16,6.93,-7.5
Gold,30-06-2021,1387868,43225.00,5,55376.09,0.16,5.63,5.5
Gold,31-07-2019,1834709,41763.00,1,47480.2,0.57,2.33,7.1
Gold,30-09-2017,599840,46221.00,10,33226.71,0.67,9.9,5.3
Gold,31-05-2016,641705,51099.00,1,37878.35,0.6,6.01,5.1
Gold,31-01-2020,459125,47840.00,2,40271.08,0.79,12.2,4.7
Gold,30-09-2022,1990090,30582.00,7,67503.05,0.79,10.03,5.5
Gold,30-11-2014,1646790,30634.00,4,56514.38,0.73,10.6,4.4
Gold,31-07-2016,1990090,30582.00,1,36371.73,0.73,7.75,4.6
Gold,31-05-2020,57133,46221.00,2,79603.6,0.49,10.5,4.6
Gold,30-11-2012,57133,28076.00,4,66441.95,0.45,5.62,7.3
Gold,31-12-2013,508824,31120.00,2,78433.32,0.27,3.19,5.1
Gold,31-12-2014,1005194,31625.00,8,26930.84,0.6,3.17,7.7
Gold,31-10-2016,490310,46817.00,5,30885.24,0.7,2.11,6.9
Gold,31-03-2020,276164,26908.00,1,78852.05,0.21,4.92,7.9
Gold,30-11-2017,894636,38300.00,6,61605.81,0.47,7.79,4.9
Gold,30-11-2022,1361226,30634.00,7,79603.6,0.32,9.6,4.7
Gold,31-01-2014,1655337,33431.00,1,62370.87,0.72,10.26,5.7
Gold,31-05-2012,356864,50641.00,7,39292.93,0.48,6.69,-23.9
Gold,31-03-2019,380566,47840.00,7,56259.17,0.52,7.39,5
Gold,28-02-2018,674526,28295.00,9,43529.64,0.73,3.69,8.2
Gold,31-07-2013,660146,47502.00,6,40599.3,0.65,7.88,4.7
Gold,31-10-2019,423787,26866.00,8,35997.28,0.63,7.61,-10
Gold,31-12-2021,1071620,51365.00,7,76052.39,0.02,6.71,9
Gold,30-09-2017,585321,29592.00,3,14792.08,0.22,6.26,3
Gold,31-07-2015,603124,47840.00,4,37677.77,0.63,5.05,7.1
Gold,31-10-2019,109813,31703.00,1,63594.88,0.62,8.6,4.9
Gold,31-01-2020,1748827,31099.00,2,41707.28,0.59,4.87,7.4
Gold,30-04-2012,217378,28078.00,7,79603.6,0.59,3.99,4.7
Gold,31-03-2018,1645405,37961.00,4,23266.32,0.25,7.27,-15
Gold,31-08-2016,88831,29040.00,5,6476.63,0.25,7.75,4.6
Gold,28-02-2015,894784,32902.00,5,66084.35,0.6,4.88,6.3
Gold,31-03-2020,169324,26805.00,6,30848.93,0.52,7.59,4.7
Gold,30-04-2016,223428,49111.00,6,56921.05,0.26,2.28,5.7
Gold,31-07-2022,819326,29063.00,2,69624.52,0.79,3.65,7
Gold,31-07-2017,1804227,30582.00,2,60411.2,0.59,6.26,3
Gold,28-02-2021,665768,28470.00,3,19260.09,0.64,7.9,4.5
Gold,30-09-2017,1125596,26805.00,4,63063.23,0.15,4.87,7.7
Gold,30-11-2019,1281313,25924.00,1,59983.03,0.12,5.26,7.3
Gold,30-11-2013,782455,31099.00,8,52464.73,0.4,6.69,-23.9
Gold,31-01-2017,803787,26061.00,8,35926.54,0.02,2.18,6.1
Gold,31-08-2017,449960,27733.00,7,18100.77,0.39,4.28,6
Gold,31-01-2013,1696787,50029.00,3,79603.6,0.54,4.39,7.2
Gold,31-03-2013,63983,28040.00,4,33466.69,0.62,2.99,6.1
Gold,31-12-2016,77442,47840.00,2,12107.92,0.15,3.63,7.3
Gold,31-10-2014,58813,24789.00,1,30825.66,0.22,5.69,7.2
Gold,31-07-2021,1585202,31141.00,1,67913.34,0.27,4.59,-3
Gold,31-07-2017,1301234,28588.00,4,22842.24,0.23,5.05,7.1
Gold,31-05-2018,475671,29513.00,6,40191.31,0.14,4.35,15
Gold,30-04-2022,294282,31221.00,8,32327.69,0.21,5.76,7.9
Gold,31-12-2012,1903686,29250.00,6,39094.09,0.48,2.28,5.7
Gold,31-12-2019,555681,30138.00,1,45167.37,0.55,4.62,4.5
Gold,28-02-2017,381483,41763.00,7,21572.71,0.79,5.21,6.7
Gold,31-01-2018,837969,48807.00,4,74183.58,0.45,6.26,3
Gold,31-05-2013,790890,30634.00,6,34598.41,0.76,5.54,4.5
Gold,31-05-2022,1487033,34714.00,6,8805.35,0.56,5.88,6.3
Gold,30-09-2021,342217,26540.00,2,35728.61,0.78,8.6,4.7
Gold,31-07-2017,1260337,47439.00,2,47877.08,0.46,5.63,5.5
Gold,30-04-2020,1763615,50924.00,5,62086.85,0.66,4.88,6.3
Gold,31-01-2013,778436,24952.00,5,24088.12,0.69,4.39,7.2
Gold,31-01-2017,417072,29513.00,2,29415.58,0.1,2.57,6.6
Gold,31-03-2013,636989,30186.00,5,63535.31,0.27,7,13.5
Gold,30-11-2015,294131,26355.00,4,20556.48,0.51,4.2,7.3
Gold,30-11-2014,57133,31631.00,7,36553.54,0.3,10.6,4.5
Gold,30-09-2021,1735383,33100.00,7,36983.61,0.26,7.61,-10
Gold,31-05-2020,1464413,27911.00,5,58773.4,0.65,7.65,6.3
Gold,31-08-2018,170015,29469.00,7,33074.38,0.28,6.93,-7.5
Gold,31-12-2021,523478,51099.00,6,53797.14,0.29,2.36,5.7
Gold,30-11-2016,115238,37961.00,7,50263.9,0.18,10.3,4.8
Gold,31-10-2016,917353,31141.00,1,61276.23,0.68,6.69,-23.9
Gold,31-12-2013,1712837,26593.00,3,71421.16,0.67,5.21,6.7
Gold,31-10-2014,573656,29909.00,1,43737.2,0.55,9.6,4.7
Gold,31-07-2013,1990090,29513.00,2,35554.23,0.21,9.75,5.4
Gold,30-06-2014,519489,28992.00,1,57255.66,0.32,5.54,4.5
Gold,31-10-2018,1990090,47994.00,1,61066.95,0.63,6.77,4.8
Gold,30-04-2021,1323833,46431.00,3,59887.27,0.61,4.44,7.2
Gold,29-02-2012,1274056,32131.00,2,55908.81,0.23,3.05,5.8
Gold,28-02-2021,87395,26805.00,8,35526.33,0.22,9.47,5.9
Gold,31-01-2012,390701,37961.00,1,58680.9,0.5,5.88,6.3
Gold,31-03-2018,185464,45569.00,2,30216.29,0.28,5.84,4.1
Gold,31-12-2018,706650,30064.00,10,33212.14,0.7,3.63,7.3
Gold,31-05-2019,207732,50520.00,2,38916.71,0.77,8.83,6.1
Gold,31-03-2013,1006151,29756.00,8,46096.79,0.63,6.93,-7.5
Gold,30-06-2014,726879,31703.00,4,67426.58,0.76,6.73,-15
Gold,30-09-2012,1990090,29592.00,7,79603.6,0.61,4.48,13
Gold,30-06-2016,582457,31014.00,3,46488.12,0.17,5.76,7.9
Gold,28-02-2022,1238409,31631.00,8,10294.19,0.63,4.2,7.3
Gold,31-07-2017,66980,29756.00,6,30993.23,0.06,1.97,6.7
Gold,30-04-2016,706738,26473.00,5,37162.7,0.74,5.77,7.5
Gold,31-08-2012,1064989,26594.00,9,79603.6,0.67,7,13.5
Gold,31-01-2022,836010,29909.00,1,30898.69,0.62,6.95,4.9
Gold,31-07-2013,1565223,50924.00,3,56941.04,0.63,3.17,7.1
Gold,31-08-2022,1720333,28872.00,3,73892.54,0.34,2.57,6.6
Gold,31-05-2014,400848,25114.00,9,57134.27,0.08,3.58,6.1
Gold,31-12-2015,258776,30363.00,7,42847.59,0.33,4.41,7.2
Gold,31-05-2013,807681,50924.00,8,14928.81,0.58,5.66,6.2
Gold,28-02-2019,1030473,41012.00,3,24762.84,0.61,4.59,-3
Gold,30-06-2020,532355,41012.00,3,23385.07,0.29,5.52,0.6
Gold,30-04-2020,57133,51099.00,8,29079.51,0.28,1.97,6.7
Gold,29-02-2012,814914,29469.00,5,52870.38,0.74,4.35,15
Gold,31-05-2022,310583,26593.00,2,18832.14,0.68,10.6,4.5
Gold,30-11-2021,431786,25803.00,6,37052.46,0.62,6.73,-15
Gold,31-07-2012,361884,26301.00,1,71898.38,0.79,4.44,7.2
Gold,30-06-2013,921057,28588.00,6,19929.73,0.71,7,13.5
Gold,30-06-2017,1035437,26594.00,1,55979.47,0.09,1.46,5.9
Gold,31-01-2012,809406,29250.00,1,69267.88,0.12,6.69,-23.9
Gold,31-01-2021,232031,46817.00,8,23874.37,0.09,3.63,7.3
Gold,31-03-2020,898446,30197.00,1,72924.83,0.78,4.2,7.3
Gold,31-01-2022,989632,43225.00,8,14834.97,0.12,7.88,4.7
Gold,31-03-2021,209407,27700.00,5,39897.92,0.41,4.91,8.4
Gold,31-10-2022,930599,41763.00,6,68371.44,0.2,3.41,7.1
Gold,30-11-2015,271957,50719.00,2,19817.47,0.61,6.69,-23.9
Gold,31-05-2016,126342,51809.00,1,33395.73,0.16,10.6,4.8
Gold,31-08-2013,1173974,47439.00,5,69823.95,0.38,7.41,9
Gold,30-11-2019,458711,29063.00,2,61972.71,0.57,4.88,6.3
Gold,31-10-2012,965150,29040.00,5,42483.33,0.59,4.28,6
Gold,30-09-2015,581560,26473.00,8,5891.09,0.51,6.01,5.1
Gold,31-05-2015,1548510,25714.00,6,28214.28,0.58,7.65,6.3
Gold,31-08-2019,731744,28341.00,1,41814.7,0.49,5.66,6.2
Gold,31-12-2016,57133,50232.00,2,79603.6,0.4,4.91,8.4
Gold,31-08-2021,172804,44647.00,7,4570.64,0.6,3.65,7
Gold,31-01-2016,634896,28872.00,1,33053.12,0.76,4.87,7.7
Gold,31-10-2022,1502576,29909.00,6,22177.71,0.41,3.27,5.3
Gold,28-02-2017,384922,32131.00,7,24093.51,0.67,10.3,4.8
Gold,29-02-2012,1327715,25924.00,4,10406.92,0.77,3.17,7.1
Gold,31-08-2021,365034,31625.00,1,56952.64,0.48,7.9,4.5
Gold,31-08-2015,1990090,33431.00,7,77761.21,0.64,3.63,7.3
Gold,31-07-2018,676651,47898.00,8,39943.43,0.59,6.69,-23.9
Gold,31-08-2022,1479162,25924.00,2,52869.68,0.52,3.63,7.3
Gold,30-09-2021,57133,46858.00,6,36761.85,0.32,2.33,7.1
Gold,30-11-2013,315982,26301.00,6,35454.98,0.17,2.28,5.7
Gold,30-06-2013,929005,29328.00,2,29873.3,0.4,5.69,7.2
Gold,30-11-2014,1291129,31141.00,3,33651.72,0.32,5.52,0.6
Gold,31-05-2013,1057834,26709.00,1,63570.24,0.11,5.69,7.2
Gold,30-09-2021,1307947,46221.00,7,70163.84,0.65,2.86,6.3
Gold,30-11-2015,608703,45569.00,3,43414.62,0.76,5.63,5.5
Gold,31-07-2019,976190,31489.00,3,17723.55,0.15,10.26,5.7
Gold,31-07-2022,994710,45569.00,1,36073.57,0.51,4.35,15
Gold,31-12-2021,852001,28076.00,7,55266.97,0.16,6.93,-7.5
Gold,30-11-2021,578330,51365.00,7,37249.29,0.59,4.28,7.3
Gold,31-03-2021,236110,31120.00,1,52370.73,0.47,2.33,7.1
Gold,31-05-2015,943348,30057.00,8,78563.42,0.78,5.01,7.5
Gold,31-12-2019,405028,50232.00,8,24664.76,0.31,5.54,4.5
Gold,30-11-2016,1563717,38300.00,7,78511.07,0.63,4.28,7.3
Gold,30-09-2014,1462770,43225.00,9,40929.17,0.61,5.19,6.3
Gold,31-05-2016,1364538,34714.00,7,26188.31,0.22,4.17,8
Gold,28-02-2014,1990090,47901.00,4,14193.65,0.17,5.37,7.5
Gold,31-05-2017,406586,24789.00,3,22107.9,0.04,7.22,3.7
Gold,31-08-2021,1057656,30064.00,4,23644.39,0.59,4.41,7.2
Gold,30-06-2019,1834924,28295.00,1,40771.09,0.46,6.77,7
Gold,31-01-2019,1321302,30197.00,7,72474.61,0.77,5.41,7.4
Gold,30-06-2016,310996,46858.00,2,27228.73,0.54,9.93,5.4
Gold,31-08-2022,1773081,51099.00,5,33542.18,0.47,5.3,20.1
Gold,31-05-2015,215846,44647.00,9,35301.09,0.76,9.75,5.4
Gold,30-06-2021,955710,43225.00,9,46137.91,0.13,8.83,6.1
Gold,28-02-2015,806508,30634.00,9,66252.3,0.55,3.58,6.1
Gold,31-12-2022,1401837,30814.00,1,63714.6,0.37,3.41,7.1
Gold,30-04-2017,168685,46817.00,1,24823.18,0.59,7.39,5
Gold,31-05-2016,738606,28872.00,1,70198.78,0.59,4.62,5.3
Gold,31-08-2017,57133,50641.00,4,10658.61,0.44,2.28,6
Gold,30-04-2015,994116,30634.00,4,31195.99,0.24,7.65,6.3
Gold,31-01-2015,370844,30138.00,7,66864.87,0.76,5.37,7.5
Gold,30-04-2020,843776,29372.00,7,8347.94,0.66,5.05,7.1
Gold,31-10-2018,374816,26061.00,1,21932.46,0.71,2.28,5.7
Gold,30-11-2014,1558057,26594.00,1,30989.84,0.63,5.66,6.2
Gold,31-07-2013,1086097,29040.00,2,76585.79,0.15,2.28,6
Gold,30-11-2021,537430,28612.00,1,28716.53,0.45,6.69,-23.9
Gold,30-11-2017,831582,31014.00,3,20968.24,0.49,10.36,5.3
Gold,31-10-2012,1990090,25924.00,7,23550.06,0.55,1.97,6.7
Gold,31-01-2019,680223,24952.00,7,36371.22,0.54,4.44,7.2
Gold,29-02-2012,1422638,26594.00,1,44686.56,0.58,5.88,6.3
Gold,31-10-2016,170318,30116.00,2,4570.64,0.1,5,7.4
Gold,31-01-2014,1419633,50530.00,8,10830.1,0.68,5.54,4.5
Gold,31-01-2017,836592,29063.00,8,47438.24,0.08,5.72,5.1
Gold,30-11-2020,1499973,50029.00,3,78835.5,0.6,5.26,7.3
Gold,30-11-2019,1337514,29909.00,7,47008.03,0.34,10.56,5.1
Gold,31-05-2015,1547090,29172.00,1,75634.47,0.61,4.06,-1
Gold,31-05-2022,845267,30582.00,1,29157.99,0.72,4.62,5.3
Gold,31-03-2020,841256,31221.00,5,63124.64,0.58,5.21,6.7
Gold,31-05-2013,1960576,29437.00,1,39829.36,0.54,4.59,-3
Gold,31-07-2014,1990090,50719.00,5,73471.01,0.62,9.75,5.4
Gold,30-11-2015,195140,29437.00,8,20720.89,0.61,4.59,-3
Gold,31-10-2022,237560,28470.00,1,21722.44,0.67,10.6,4.8
Gold,30-06-2020,616378,51365.00,7,62916.22,0.64,2.36,5.7
Gold,31-01-2020,1538166,25803.00,2,4570.64,0.52,8.83,6.1
Gold,31-03-2022,468214,31120.00,7,43229.79,0.71,10.3,4.8
Gold,30-11-2019,804332,50232.00,1,67053,0.67,4.17,8
Gold,31-05-2021,604242,24952.00,4,44988.8,0.32,7,13.5
Gold,31-07-2013,1990090,31221.00,8,29082.18,0.26,4.59,-3
Gold,31-07-2019,1441895,54779.00,1,76728.35,0.77,9.73,5.4
Gold,28-02-2022,1447300,26355.00,10,15955.18,0.1,2.28,5.7
Gold,31-08-2012,1537961,33947.00,1,65962.01,0.21,6.07,5.4
Gold,31-08-2012,1511211,26908.00,7,56140.95,0.64,3.69,7.1
Gold,31-05-2021,652936,29040.00,2,10418.51,0.1,6.3,1.6
Gold,28-02-2021,1383176,29372.00,4,26307.62,0.31,6.77,7
Gold,31-03-2015,599774,27700.00,6,40324.82,0.79,3.05,5.8
Gold,31-12-2016,1231496,32902.00,2,37329.31,0.75,9.73,5.4
Gold,30-04-2018,727564,30814.00,3,59506.75,0.45,7,13.5
Gold,31-01-2022,758078,28040.00,1,20152.09,0.02,3.05,5.8
Gold,31-12-2021,327562,27788.00,6,46237.26,0.27,7.41,9
Gold,31-10-2018,436905,29909.00,2,51857,0.47,9.75,5.4
Gold,31-01-2018,1689154,26994.00,6,79603.6,0.76,3.58,6.1
Gold,30-11-2017,839838,29469.00,2,51830.71,0.66,10.26,5.7
Gold,30-11-2014,879937,47840.00,7,67287.72,0.56,5.21,6.7
Gold,30-06-2017,164032,44647.00,7,32853.81,0.07,7.79,4.9
Gold,31-07-2018,1014443,33100.00,7,36734.61,0.32,3.89,6.7
Gold,30-09-2020,547685,24789.00,8,67228.25,0.67,4.58,7.5
Gold,30-09-2018,1195127,31631.00,2,39454.96,0.73,1.97,6.7
Gold,31-03-2022,1329701,28872.00,10,19200.81,0.48,5.47,7.7
Gold,31-08-2018,1703574,46431.00,7,32217.4,0.33,5.25,7.4
Gold,31-12-2022,1242030,26994.00,3,45637.7,0.34,3.74,7
Gold,29-02-2012,468188,47439.00,4,51922.05,0.44,6.3,1.6
Gold,30-04-2016,502750,50232.00,6,35399.35,0.25,12.2,4.7
Gold,30-04-2022,1490334,51365.00,4,33934.05,0.13,9.73,5.4
Gold,30-04-2015,1990090,28992.00,1,72891.06,0.4,4.91,8.4
Gold,31-12-2013,1207621,31229.00,3,32977.78,0.19,4.87,7.4
Gold,31-12-2022,468611,48861.00,1,30415.36,0.09,4.88,6.3
Gold,31-10-2022,558222,47994.00,2,21609.96,0.41,7.03,5.7
Gold,31-12-2016,724250,47840.00,7,52182.12,0.58,2.36,5.7
Gold,30-09-2022,57133,28470.00,3,30881.86,0.18,5.69,7.2
Gold,30-06-2017,1207213,30856.00,1,61385.86,0.29,5.59,10
Gold,31-05-2021,1298545,31625.00,7,62379.24,0.25,12.2,4.7
Gold,31-01-2013,1603160,36873.00,1,79603.6,0.66,8.33,4.6
Gold,31-01-2015,629586,31099.00,1,23444.22,0.67,2.28,6
Gold,29-02-2020,57133,46817.00,6,6989.95,0.35,9.75,5.4
Gold,31-08-2020,581695,49111.00,1,8951.48,0.51,7.75,4.6
Gold,31-05-2013,1056627,54779.00,4,79603.6,0.51,4.48,13
Gold,31-07-2016,1292501,28905.00,7,58754.15,0.5,3.41,7.1
Gold,31-08-2016,743918,38300.00,2,25944.74,0.03,8.33,4.6
Gold,31-08-2013,1875093,47994.00,6,68420.39,0.46,5.21,6.7
Gold,31-10-2022,1449342,50530.00,8,41806.18,0.24,5.69,7.2
Gold,30-04-2014,1495272,30856.00,8,41355.98,0.68,7.75,4.6
Gold,31-05-2017,1422906,38300.00,4,59988.39,0.43,6.71,9
Gold,30-09-2013,165583,28076.00,6,53665.14,0.3,8.6,4.9
Gold,28-02-2014,1161694,50719.00,3,20081.69,0.75,7.9,4.5
Gold,31-05-2018,57133,27151.00,1,15669.76,0.62,3.05,5.8
Gold,30-11-2022,846056,44418.00,4,34263.27,0.58,10.6,4.5
Gold,30-11-2022,152986,26908.00,2,36675.23,0.37,3.58,6.1
Gold,31-07-2020,663421,29250.00,3,66727.52,0.58,3.69,8.2
Gold,31-10-2015,719291,28610.00,9,12076.67,0.63,4.06,-1
Gold,30-09-2012,1186129,28612.00,7,52338.17,0.73,9.47,5.9
Gold,31-01-2018,1742116,25803.00,2,12808.72,0.69,6.71,9
Gold,30-06-2012,267984,26908.00,4,4570.64,0.02,4.28,7.3
Gold,31-08-2022,478216,31099.00,6,4570.64,0.04,5.05,7.1
Gold,31-01-2015,200008,30064.00,8,10267.91,0.13,5.59,10
Gold,30-04-2020,1310568,28612.00,9,30518.91,0.46,2.28,5.7
Gold,31-07-2019,57133,28441.00,7,75174.94,0.07,4.39,7.2
Gold,30-11-2019,224310,47901.00,9,4570.64,0.15,4.87,7.4
Gold,31-03-2013,1109374,26994.00,9,48820.58,0.77,2.36,5.7
Gold,30-06-2020,1614871,50641.00,9,24940.67,0.31,4.44,7.2
Gold,31-10-2017,1052906,27151.00,2,12013.62,0.3,9.86,5.3
Gold,31-03-2017,1515711,47898.00,2,65506.53,0.77,3.19,5.1
Gold,31-12-2015,410914,30064.00,9,28154.33,0.24,8.25,4.6
Gold,31-03-2018,253550,29638.00,8,35356.89,0.53,3.63,7.3
Gold,31-05-2019,691327,34714.00,3,20563.42,0.42,4.87,7.7
Gold,31-01-2021,662625,27700.00,7,79603.6,0.73,9.9,5.3
Gold,31-05-2016,489718,28470.00,4,59469.92,0.27,4.62,5.3
Gold,31-01-2018,1001361,34714.00,4,44836.06,0.59,3.17,7.7
Gold,31-12-2016,1426653,31703.00,3,55865.58,0.71,6.01,5.1
Gold,31-10-2021,133633,30423.00,9,65557.67,0.64,4.87,7.4
